head,dgp,path,t,alpha,true_v,true_e,e0_v,e2_v,e2_e,e3_v,e3_e
chronos_bolt,gjr_t,8,1348,0.01,-3.027178666138609,-3.752949453479586,-1.4973039627075195,-3.7957434987590695,-5.119411372896754,-3.274718207910976,-4.31645074358375
chronos_bolt,gjr_t,8,1348,0.025,-2.4100757008865163,-3.1039405829664837,-1.4973039627075195,-2.8778779039192415,-4.002249901467449,-2.5030649272385137,-3.4202109869850035
chronos_bolt,gjr_t,8,1348,0.05,-1.9434707300731515,-2.627304850573583,-1.4973039627075195,-2.252489142743689,-3.2639262837494414,-1.9812616092082362,-2.814160458260072
chronos_2,gjr_t,8,1348,0.01,-3.027178666138609,-3.752949453479586,-3.8420557975769043,-4.300513951737144,-5.817538108618791,-4.190685684912088,-5.543856475030893
chronos_2,gjr_t,8,1348,0.025,-2.4100757008865163,-3.1039405829664837,-3.346602439880371,-3.2485701013587627,-4.537186010929808,-3.1883375353163093,-4.379675249963001
chronos_2,gjr_t,8,1348,0.05,-1.9434707300731515,-2.627304850573583,-2.5208466053009033,-2.531826969125792,-3.6910109351736335,-2.5105349478319536,-3.592438752374872
chronos_base,gjr_t,8,1348,0.01,-3.027178666138609,-3.752949453479586,-0.3893362879753113,-0.6557350310469305,-0.8271186609525196,-0.5207333424764549,-0.6335385649027533
chronos_base,gjr_t,8,1348,0.025,-2.4100757008865163,-3.1039405829664837,-0.3740682303905487,-0.5368931822095993,-0.6824727177328479,-0.4371739671267895,-0.536488197722736
chronos_base,gjr_t,8,1348,0.05,-1.9434707300731515,-2.627304850573583,-0.3664341866970062,-0.4559201540908575,-0.5868773012980626,-0.3806698863406677,-0.4708613094829062
chronos_bolt,gjr_t,8,1365,0.01,-2.7965644004274917,-3.4670450593497466,-1.2205640077590942,-3.151268197241178,-4.2884163937116435,-2.6844478412677457,-3.6685655350555137
chronos_bolt,gjr_t,8,1365,0.025,-2.2264731126794874,-2.867478498201323,-1.2205640077590942,-2.3736061345512915,-3.3322026574413366,-2.0241557742601977,-2.844254352526283
chronos_bolt,gjr_t,8,1365,0.05,-1.7954146934869226,-2.427153473421092,-1.2205640077590942,-1.8473891634134305,-2.7045694035991215,-1.5988203847662743,-2.3132639993114847
chronos_2,gjr_t,8,1365,0.01,-2.7965644004274917,-3.4670450593497466,-3.1039881706237793,-3.4029500335464093,-4.630464673927445,-3.2266508558796287,-4.41126315307306
chronos_2,gjr_t,8,1365,0.025,-2.2264731126794874,-2.867478498201323,-2.6760237216949463,-2.5634890290936423,-3.5982629219935776,-2.4318372809851048,-3.4190147973100626
chronos_2,gjr_t,8,1365,0.05,-1.7954146934869226,-2.427153473421092,-1.9627498388290405,-1.9954548554533151,-2.920753156535918,-1.9198481804876186,-2.7798456145182064
chronos_base,gjr_t,8,1365,0.01,-2.7965644004274917,-3.4670450593497466,-0.3936585485935211,-0.7679420259801476,-0.9716667791962527,-0.5523929313664222,-0.6794616209078901
chronos_base,gjr_t,8,1365,0.025,-2.2264731126794874,-2.867478498201323,-0.38608816266059875,-0.6286206848403,-0.8003571750055577,-0.46713641357499386,-0.5730270527667385
chronos_base,gjr_t,8,1365,0.05,-1.7954146934869226,-2.427153473421092,-0.3785178065299988,-0.5343467608997527,-0.6879141089688723,-0.4122173618195254,-0.5044658951246359
chronos_bolt,gjr_t,8,1381,0.01,-3.1943704943904785,-3.9602257822548816,-1.3459341526031494,-3.441025296926112,-4.61917388815752,-2.9257597886473263,-3.931487839330581
chronos_bolt,gjr_t,8,1381,0.025,-2.5431847793706774,-3.275371990916152,-1.3459341526031494,-2.6169751433703623,-3.622530252523787,-2.22371106460706,-3.0801672336236594
chronos_bolt,gjr_t,8,1381,0.05,-2.0508091003350564,-2.772411548852055,-1.3459341526031494,-2.0530816766869604,-2.96102099082116,-1.762732807500272,-2.521174281112627
chronos_2,gjr_t,8,1381,0.01,-3.1943704943904785,-3.9602257822548816,-3.233278274536133,-3.8150611241524737,-5.135575090413592,-3.5820990736599816,-4.831376534798429
chronos_2,gjr_t,8,1381,0.025,-2.5431847793706774,-3.275371990916152,-2.818021059036255,-2.891434219389446,-4.018498814946485,-2.710040621110435,-3.7738981795016255
chronos_2,gjr_t,8,1381,0.05,-2.0508091003350564,-2.772411548852055,-2.1259257793426514,-2.2594008716599028,-3.2770539535844896,-2.1374308124378456,-3.0795382120801715
chronos_base,gjr_t,8,1381,0.01,-3.1943704943904785,-3.9602257822548816,-0.3980183005332947,-0.6554424461196175,-0.8103338954720339,-0.5248085686801112,-0.6347604438266082
chronos_base,gjr_t,8,1381,0.025,-2.5431847793706774,-3.275371990916152,-0.3903640806674957,-0.5471043947283896,-0.6793049417728911,-0.44805663399956625,-0.5416892633173878
chronos_base,gjr_t,8,1381,0.05,-2.0508091003350564,-2.772411548852055,-0.3750557005405426,-0.47296919906206014,-0.5923361764849128,-0.397659885359393,-0.4805769941701669
chronos_bolt,gjr_t,8,1398,0.01,-3.351801239134633,-4.155400792589539,-1.3978201150894165,-3.560448228017459,-4.781948654670352,-3.0997460542711748,-4.12274244522172
chronos_bolt,gjr_t,8,1398,0.025,-2.668522611829814,-3.43679479792917,-1.3978201150894165,-2.7015533758962182,-3.7471670483403794,-2.3555184354648846,-3.247009913438994
chronos_bolt,gjr_t,8,1398,0.05,-2.151880783961236,-2.909046549594621,-1.3978201150894165,-2.1122630773489868,-3.0585345205238097,-1.8567823281749636,-2.660147207874522
chronos_2,gjr_t,8,1398,0.01,-3.351801239134633,-4.155400792589539,-3.2780511379241943,-3.730512549457658,-5.022634637073037,-3.542637236299941,-4.725115971652517
chronos_2,gjr_t,8,1398,0.025,-2.668522611829814,-3.43679479792917,-2.837916374206543,-2.8219602598722813,-3.928026612202469,-2.68238656358465,-3.712859129057646
chronos_2,gjr_t,8,1398,0.05,-2.151880783961236,-2.909046549594621,-2.104358673095703,-2.1985998466002266,-3.199580448757083,-2.105898858799226,-3.0345061299266685
chronos_base,gjr_t,8,1398,0.01,-3.351801239134633,-4.155400792589539,-0.39261317253112793,-0.6187414401160365,-0.7722784575493159,-0.5423417632976024,-0.6647320019665515
chronos_base,gjr_t,8,1398,0.025,-2.668522611829814,-3.43679479792917,-0.3772165775299072,-0.5107822851242991,-0.6422111419233434,-0.45330313452483606,-0.5599602603229075
chronos_base,gjr_t,8,1398,0.05,-2.151880783961236,-2.909046549594621,-0.3695182800292969,-0.43671118955437566,-0.5556531824486876,-0.39363485832757733,-0.4897486083216706
chronos_bolt,gjr_t,8,1415,0.01,-3.592585480069114,-4.453913429299625,-1.579654574394226,-3.8334536739093,-5.072145715245102,-3.4684931416803058,-4.574570239200659
chronos_bolt,gjr_t,8,1415,0.025,-2.860221983500144,-3.683684743849889,-1.579654574394226,-2.9373030070480404,-4.014664396508103,-2.648670113295908,-3.6228084942600054
chronos_bolt,gjr_t,8,1415,0.05,-2.306466018639822,-3.1180245036298833,-1.579654574394226,-2.313596748559997,-3.3007888315778544,-2.09412129094855,-2.9790130206780754
chronos_2,gjr_t,8,1415,0.01,-3.592585480069114,-4.453913429299625,-3.7580249309539795,-4.38826742344533,-5.819134069865377,-4.264495616119127,-5.63911833253709
chronos_2,gjr_t,8,1415,0.025,-2.860221983500144,-3.683684743849889,-3.2918131351470947,-3.3530851048473527,-4.597591751274777,-3.245626894593119,-4.456277355044609
chronos_2,gjr_t,8,1415,0.05,-2.306466018639822,-3.1180245036298833,-2.514793634414673,-2.6326150827169323,-3.7729632710179577,-2.5564385818882895,-3.656174103022888
chronos_base,gjr_t,8,1415,0.01,-3.592585480069114,-4.453913429299625,-0.38261958956718445,-0.6716483080358164,-0.8336305292981655,-0.5488382330708093,-0.6690364433861749
chronos_base,gjr_t,8,1415,0.025,-2.860221983500144,-3.683684743849889,-0.3748110234737396,-0.554459797284281,-0.695345009381742,-0.45974746262809646,-0.5656077957403982
chronos_base,gjr_t,8,1415,0.05,-2.306466018639822,-3.1180245036298833,-0.3670024275779724,-0.47289850376359904,-0.601992387540711,-0.39948423493078894,-0.49564606892482477
chronos_bolt,gjr_t,8,1432,0.01,-3.0710829587553907,-3.8073798684480344,-1.4726407527923584,-3.68252174241358,-4.880887426673651,-3.2290404329185844,-4.2144369651339035
chronos_bolt,gjr_t,8,1432,0.025,-2.445029920795607,-3.148958182074202,-1.4726407527923584,-2.8223003368045956,-3.8600139820554067,-2.476109229815745,-3.3592368021999643
chronos_bolt,gjr_t,8,1432,0.05,-1.9716576053903334,-2.665409625241611,-1.4726407527923584,-2.2259522580792566,-3.173564021353317,-1.9589057484119794,-2.771782729711369
chronos_2,gjr_t,8,1432,0.01,-3.0710829587553907,-3.8073798684480344,-3.092581272125244,-3.200834926737382,-4.258179942452678,-3.258699229663904,-4.272200241748251
chronos_2,gjr_t,8,1432,0.025,-2.445029920795607,-3.148958182074202,-2.6698732376098633,-2.4418422189364515,-3.3574403247209763,-2.4842936868931593,-3.3926089276610476
chronos_2,gjr_t,8,1432,0.05,-1.9716576053903334,-2.665409625241611,-1.9653600454330444,-1.9156708866348597,-2.7517700739623616,-1.952339052673151,-2.7884000862906113
chronos_base,gjr_t,8,1432,0.01,-3.0710829587553907,-3.8073798684480344,-0.43163084983825684,-0.7030070072569456,-0.8631900437551466,-0.5898707532516634,-0.7050657367195634
chronos_base,gjr_t,8,1432,0.025,-2.445029920795607,-3.148958182074202,-0.4080873727798462,-0.588023009783522,-0.7267320239810762,-0.5018514689754067,-0.6050909900970596
chronos_base,gjr_t,8,1432,0.05,-1.9716576053903334,-2.665409625241611,-0.400239497423172,-0.5083104084342314,-0.6349756923758161,-0.4413892646322433,-0.5364163398866126
chronos_bolt,gjr_t,8,1448,0.01,-2.3610984837504727,-2.927175512737669,-1.098649501800537,-2.8925927188979768,-3.8752642508698574,-2.5076875363905518,-3.323962255738314
chronos_bolt,gjr_t,8,1448,0.025,-1.8797787348130237,-2.420970220909371,-1.098649501800537,-2.19173421856385,-3.039602437965685,-1.8980083354622692,-2.6200649978350805
chronos_bolt,gjr_t,8,1448,0.05,-1.515842406435297,-2.049210232758528,-1.098649501800537,-1.7074349070952826,-2.479509072098865,-1.4840106929139636,-2.14208935929524
chronos_2,gjr_t,8,1448,0.01,-2.3610984837504727,-2.927175512737669,-2.454928159713745,-2.2577684721501288,-3.0283677409672953,-2.360618539541032,-3.1318341716817213
chronos_2,gjr_t,8,1448,0.025,-1.8797787348130237,-2.420970220909371,-2.079375982284546,-1.708163614036433,-2.373051736533771,-1.7845941702911297,-2.4667926656190255
chronos_2,gjr_t,8,1448,0.05,-1.515842406435297,-2.049210232758528,-1.4534560441970825,-1.3283818831487466,-1.9338332142059382,-1.3934495641495037,-2.01520170550832
chronos_base,gjr_t,8,1448,0.01,-2.3610984837504727,-2.927175512737669,-0.256727933883667,-0.7711008328886754,-1.0135539157024722,-0.40744631814611604,-0.521800586340321
chronos_base,gjr_t,8,1448,0.025,-1.8797787348130237,-2.420970220909371,-0.24116866290569305,-0.5981790594439085,-0.8073723218164486,-0.32203460906967896,-0.42318959925039906
chronos_base,gjr_t,8,1448,0.05,-1.515842406435297,-2.049210232758528,-0.2256094068288803,-0.47868861197512663,-0.6691813202459949,-0.2640364911253108,-0.35622862022662655
chronos_bolt,gjr_t,8,1465,0.01,-4.080079575949455,-5.058284991894696,-1.7410292625427246,-4.369585029833115,-5.8878088703241085,-3.909284363598293,-5.040084056126419
chronos_bolt,gjr_t,8,1465,0.025,-3.2483383797832612,-4.183540508917659,-1.7410292625427246,-3.3101126372112155,-4.604273052772035,-2.9997466518444615,-4.044081408566683
chronos_bolt,gjr_t,8,1465,0.05,-2.619440775308359,-3.5411232843722016,-1.7410292625427246,-2.5859536537652805,-3.7533181568927128,-2.3582056332086645,-3.3415524811544186
chronos_2,gjr_t,8,1465,0.01,-4.080079575949455,-5.058284991894696,-3.7221109867095947,-4.000143129518971,-5.401463942363068,-4.0049301894529545,-5.175026043390013
chronos_2,gjr_t,8,1465,0.025,-3.2483383797832612,-4.183540508917659,-3.2261483669281006,-3.022249965929429,-4.216760206855329,-3.063785340763418,-4.144411535691963
chronos_2,gjr_t,8,1465,0.05,-2.619440775308359,-3.5411232843722016,-2.3995442390441895,-2.3538511249636374,-3.43132872133628,-2.3999502769617598,-3.417469186248856
chronos_base,gjr_t,8,1465,0.01,-4.080079575949455,-5.058284991894696,-0.36405497789382935,-0.6084897963645995,-0.7793769598617951,-0.5165229798079073,-0.6319918184643293
chronos_base,gjr_t,8,1465,0.025,-3.2483383797832612,-4.183540508917659,-0.32532572746276855,-0.4892384533477543,-0.6349056445927677,-0.4236477659354715,-0.5302874496248553
chronos_base,gjr_t,8,1465,0.05,-2.619440775308359,-3.5411232843722016,-0.31757989525794983,-0.4077290794980669,-0.5391244662562182,-0.358138377436508,-0.45855043032174986
chronos_bolt,gjr_t,8,1482,0.01,-3.4206787947557227,-4.240791849158693,-1.6085058450698853,-3.95928499908117,-5.308153979943871,-3.556279870612905,-4.640128601212627
chronos_bolt,gjr_t,8,1482,0.025,-2.7233591911819652,-3.507418921486614,-1.6085058450698853,-3.0136847835019966,-4.166397574585599,-2.7233127898885843,-3.6979353028924824
chronos_bolt,gjr_t,8,1482,0.05,-2.1961006758380917,-2.968825755230267,-1.6085058450698853,-2.3658822099994303,-3.4077156578453343,-2.1494372441294876,-3.048807977459813
chronos_2,gjr_t,8,1482,0.01,-3.4206787947557227,-4.240791849158693,-3.52809476852417,-3.9011252509127186,-5.256494270228504,-3.855959280036973,-5.0578923185462195
chronos_2,gjr_t,8,1482,0.025,-2.7233591911819652,-3.507418921486614,-3.0615053176879883,-2.9509683008769647,-4.109235877172258,-2.932241213070944,-4.013047939491253
chronos_2,gjr_t,8,1482,0.05,-2.1961006758380917,-2.968825755230267,-2.2838566303253174,-2.3000440441734984,-3.3468979629241282,-2.295842462058225,-3.293198797623495
chronos_base,gjr_t,8,1482,0.01,-3.4206787947557227,-4.240791849158693,-0.3050639033317566,-0.6155495498425727,-0.7880947612040194,-0.4559252958793092,-0.5606677954864747
chronos_base,gjr_t,8,1482,0.025,-2.7233591911819652,-3.507418921486614,-0.29743731021881104,-0.49458984851102733,-0.642043066724523,-0.3754278503757536,-0.4696147929843957
chronos_base,gjr_t,8,1482,0.05,-2.1961006758380917,-2.968825755230267,-0.2898106873035431,-0.41172395601048134,-0.5449936619733426,-0.319968857410034,-0.40688351258559824
chronos_bolt,gjr_t,8,1499,0.01,-3.716970633918738,-4.60812011699288,-1.9226521253585815,-4.658327687857047,-6.226336001436608,-4.196957394832226,-5.463081490510794
chronos_bolt,gjr_t,8,1499,0.025,-2.959250706250228,-3.811224003845024,-1.9226521253585815,-3.5563102449171815,-4.898183310520015,-3.2242191760685968,-4.3625361944343775
chronos_bolt,gjr_t,8,1499,0.05,-2.386322192464787,-3.2259790560664308,-1.9226521253585815,-2.8003923821285905,-4.014525904761907,-2.5541578028518632,-3.6044361443371655
chronos_2,gjr_t,8,1499,0.01,-3.716970633918738,-4.60812011699288,-3.8377108573913574,-4.385163597765514,-5.9071901867233745,-4.293349681101529,-5.633777708580007
chronos_2,gjr_t,8,1499,0.025,-2.959250706250228,-3.811224003845024,-3.3412344455718994,-3.315462732582748,-4.617985472523743,-3.2635252142261444,-4.468645660777216
chronos_2,gjr_t,8,1499,0.05,-2.386322192464787,-3.2259790560664308,-2.5137739181518555,-2.5817121036680772,-3.760241253028492,-2.5541405276413274,-3.666055647482721
chronos_base,gjr_t,8,1499,0.01,-3.716970633918738,-4.60812011699288,-0.39164915680885315,-0.6143118187695216,-0.7692696794126124,-0.502235740337393,-0.6065519891983554
chronos_base,gjr_t,8,1499,0.025,-2.959250706250228,-3.811224003845024,-0.37629038095474243,-0.50540533921171,-0.6380154648721506,-0.42209161982704707,-0.5158778148578533
chronos_base,gjr_t,8,1499,0.05,-2.386322192464787,-3.2259790560664308,-0.3609315752983093,-0.4307020268471139,-0.5506883378717157,-0.366885112661465,-0.45341778131345944
chronos_bolt,gjr_t,9,512,0.01,-2.7460194802711912,-3.4043819160742546,-1.4182336330413818,-3.014945293287363,-3.768018602748766,-2.746178952376246,-3.0741503097911185
chronos_bolt,gjr_t,9,512,0.025,-2.1862319847822245,-2.8156518813283706,-1.4182336330413818,-2.3923114115051596,-3.1002027225332274,-2.315942935445647,-2.7340201079428987
chronos_bolt,gjr_t,9,512,0.05,-1.7629644869707155,-2.3832852619461824,-1.4182336330413818,-1.9283383921945205,-2.6170475611613315,-1.9135714046978136,-2.4159186366908676
chronos_2,gjr_t,9,512,0.01,-2.7460194802711912,-3.4043819160742546,-2.925023078918457,-2.965012194186193,-3.725349354011538,-2.8511996996515343,-3.201462722714984
chronos_2,gjr_t,9,512,0.025,-2.1862319847822245,-2.8156518813283706,-2.548661470413208,-2.3363726297009064,-3.051091983221836,-2.391721258885549,-2.83821443886001
chronos_2,gjr_t,9,512,0.05,-1.7629644869707155,-2.3832852619461824,-1.9213924407958984,-1.867924308261197,-2.5632764962871053,-1.9620012069112391,-2.498492141645116
chronos_base,gjr_t,9,512,0.01,-2.7460194802711912,-3.4043819160742546,-0.32728081941604614,-0.4197719141734754,-0.5085513207210999,-0.34356779197937715,-0.3768269191248471
chronos_base,gjr_t,9,512,0.025,-2.1862319847822245,-2.8156518813283706,-0.24580881223082532,-0.34636994144840055,-0.42982286655371227,-0.2999381454686466,-0.3423347801818282
chronos_base,gjr_t,9,512,0.05,-1.7629644869707155,-2.3832852619461824,-0.2367563545703888,-0.2916724122822587,-0.3728639649990993,-0.25913419842173685,-0.3100765447038157
chronos_bolt,gjr_t,9,528,0.01,-2.4572518943209154,-3.0463818528480275,-1.241111397743225,-2.5526301740908766,-3.1797634795362235,-2.435922307818861,-2.7286378876150343
chronos_bolt,gjr_t,9,528,0.025,-1.9563308726056656,-2.5195618490146705,-1.241111397743225,-2.030570161504737,-2.6225017002372146,-2.0500300838845367,-2.424504215558252
chronos_bolt,gjr_t,9,528,0.05,-1.5775735956547066,-2.1326623014509773,-1.241111397743225,-1.640160484973308,-2.2178614050037906,-1.6880047029712706,-2.1391807453096114
chronos_2,gjr_t,9,528,0.01,-2.4572518943209154,-3.0463818528480275,-2.8973097801208496,-2.862359882128376,-3.5825570694005764,-2.8097643479706185,-3.155888729961014
chronos_2,gjr_t,9,528,0.025,-1.9563308726056656,-2.5195618490146705,-2.513003349304199,-2.2628284118856534,-2.9426000418584892,-2.353462337612393,-2.796262913814074
chronos_2,gjr_t,9,528,0.05,-1.5775735956547066,-2.1326623014509773,-1.8724924325942993,-1.8144836206261368,-2.477912869364664,-1.9253819077265089,-2.4588794035959527
chronos_base,gjr_t,9,528,0.01,-2.4572518943209154,-3.0463818528480275,-0.24430350959300995,-0.4307068961345322,-0.5262175332622345,-0.3558677163114536,-0.39346001066600705
chronos_base,gjr_t,9,528,0.025,-1.9563308726056656,-2.5195618490146705,-0.23732340335845947,-0.3511986257428174,-0.44134813288814806,-0.30630911720520254,-0.35440133626592557
chronos_base,gjr_t,9,528,0.05,-1.5775735956547066,-2.1326623014509773,-0.230343297123909,-0.2917403309551448,-0.3797225549293421,-0.25981564155014025,-0.3177583810555525
chronos_bolt,gjr_t,9,545,0.01,-3.1197815889091776,-3.8677540708250575,-1.3208544254302979,-2.6665020166087277,-3.271232314590859,-2.4407750771893766,-2.7242753665804194
chronos_bolt,gjr_t,9,545,0.025,-2.483801132588604,-3.1988916915033054,-1.3208544254302979,-2.1461372772621075,-2.728507175031574,-2.0744675088846227,-2.431929489729644
chronos_bolt,gjr_t,9,545,0.05,-2.002922480290918,-2.707675431568311,-1.3208544254302979,-1.7502134638260467,-2.3273532094974367,-1.7351237023758879,-2.1611030824927067
chronos_2,gjr_t,9,545,0.01,-3.1197815889091776,-3.8677540708250575,-2.776810646057129,-2.6492500147851334,-3.2754584662334563,-2.5414900125879862,-2.850207098562416
chronos_2,gjr_t,9,545,0.025,-2.483801132588604,-3.1988916915033054,-2.4054577350616455,-2.110403526190335,-2.7134574050338784,-2.1426001021038386,-2.5318576274141784
chronos_2,gjr_t,9,545,0.05,-2.002922480290918,-2.707675431568311,-1.7865362167358398,-1.7004177210626474,-2.298055688950341,-1.773072327321408,-2.2369417406378274
chronos_base,gjr_t,9,545,0.01,-3.1197815889091776,-3.8677540708250575,-0.11391409486532211,-0.4205734025067395,-0.5356792781740893,-0.2000121439485147,-0.2326209953722398
chronos_base,gjr_t,9,545,0.025,-2.483801132588604,-3.1988916915033054,-0.10679446905851364,-0.3215258780338135,-0.4323756192634818,-0.15787860999024864,-0.19899470425612653
chronos_base,gjr_t,9,545,0.05,-2.002922480290918,-2.707675431568311,-0.10679446905851364,-0.2461647502795351,-0.35601897129278404,-0.1188465095582755,-0.16784363173277836
chronos_bolt,gjr_t,9,562,0.01,-3.280217133174354,-4.066654286033275,-1.406058669090271,-2.947132628653129,-3.6314428342165415,-2.662544669262449,-2.96581794478655
chronos_bolt,gjr_t,9,562,0.025,-2.611531223685348,-3.363395492473273,-1.406058669090271,-2.359668420242902,-3.017733167194498,-2.2590760795763423,-2.6496286697511167
chronos_bolt,gjr_t,9,562,0.05,-2.1059232670731705,-2.8469183141795256,-1.406058669090271,-1.913239193493364,-2.5646845179100946,-1.8783810232848621,-2.3512865015242816
chronos_2,gjr_t,9,562,0.01,-3.280217133174354,-4.066654286033275,-3.0019471645355225,-3.0211369990664907,-3.7296117058254246,-2.878232114265577,-3.2097430015148163
chronos_2,gjr_t,9,562,0.025,-2.611531223685348,-3.363395492473273,-2.620542287826538,-2.41292813501465,-3.094230598187868,-2.4371967809910124,-2.8641135129799444
chronos_2,gjr_t,9,562,0.05,-2.1059232670731705,-2.8469183141795256,-1.9848674535751343,-1.9507345085881806,-2.625183802831321,-2.021055412568465,-2.53799286577877
chronos_base,gjr_t,9,562,0.01,-3.280217133174354,-4.066654286033275,-0.36989113688468933,-0.5728593703340037,-0.6700551441433941,-0.46559362811707816,-0.5009469848178776
chronos_base,gjr_t,9,562,0.025,-2.611531223685348,-3.363395492473273,-0.3553856313228607,-0.4894190857122922,-0.5828870944846881,-0.4185602423230572,-0.4640879763675715
chronos_base,gjr_t,9,562,0.05,-2.1059232670731705,-2.8469183141795256,-0.348132848739624,-0.42601065808359123,-0.5185384793646755,-0.3741816267129454,-0.4293094517053316
chronos_bolt,gjr_t,9,578,0.01,-3.371904830260585,-4.180324250914963,-1.4458858966827393,-2.8182779322088924,-3.397613394187034,-2.7017985025327484,-2.993190942572252
chronos_bolt,gjr_t,9,578,0.025,-2.6845280022665206,-3.4574081674197803,-1.4458858966827393,-2.2925197471035412,-2.8690949241280435,-2.3047028784892247,-2.6865953416883173
chronos_bolt,gjr_t,9,578,0.05,-2.1647874357422108,-2.9264945658184325,-1.4458858966827393,-1.8811305270965823,-2.4669471243473535,-1.924266910448139,-2.3928625802146377
chronos_2,gjr_t,9,578,0.01,-3.371904830260585,-4.180324250914963,-3.0948989391326904,-2.86327907996234,-3.462593474691235,-2.8795380631907412,-3.1960707578092764
chronos_2,gjr_t,9,578,0.025,-2.6845280022665206,-3.4574081674197803,-2.692892074584961,-2.3193896253028834,-2.9158485440341226,-2.4481825074917487,-2.8630232302453344
chronos_2,gjr_t,9,578,0.05,-2.1647874357422108,-2.9264945658184325,-2.022881031036377,-1.8938132579515523,-2.4998322960485737,-2.034923940874404,-2.543948299974657
chronos_base,gjr_t,9,578,0.01,-3.371904830260585,-4.180324250914963,-0.22469572722911835,-0.3899378017184856,-0.46425997671908,-0.34033892998999676,-0.37389691023939925
chronos_base,gjr_t,9,578,0.025,-2.6845280022665206,-3.4574081674197803,-0.21744748950004578,-0.3224889842268522,-0.3964570459462133,-0.2946077260268116,-0.3385880699770302
chronos_base,gjr_t,9,578,0.05,-2.1647874357422108,-2.9264945658184325,-0.210199236869812,-0.26971240897921295,-0.34486604019394995,-0.25079511819129496,-0.30476056845777366
chronos_bolt,gjr_t,9,595,0.01,-3.5462420172113447,-4.396459049236135,-1.6315537691116333,-3.447618603440923,-4.225364397625504,-3.1034819638080373,-3.442753252176179
chronos_bolt,gjr_t,9,595,0.025,-2.8233258283515226,-3.6361661230534104,-1.6315537691116333,-2.7647057678830227,-3.5230477240544302,-2.639290981048107,-3.0852347121200063
chronos_bolt,gjr_t,9,595,0.05,-2.276713178279991,-3.077802759825806,-1.6315537691116333,-2.2395659426570105,-2.998213166318677,-2.1934434464249493,-2.741844242278517
chronos_2,gjr_t,9,595,0.01,-3.5462420172113447,-4.396459049236135,-3.2727816104888916,-3.352985069629499,-4.115369342350566,-3.1531637592239017,-3.500701969769526
chronos_2,gjr_t,9,595,0.025,-2.8233258283515226,-3.6361661230534104,-2.8623757362365723,-2.6835606775444827,-3.4269243640505125,-2.6776619733941827,-3.134471882202606
chronos_2,gjr_t,9,595,0.05,-2.276713178279991,-3.077802759825806,-2.17836594581604,-2.1687930674520968,-2.9124559920064534,-2.2209506050246426,-2.782714119318658
chronos_base,gjr_t,9,595,0.01,-3.5462420172113447,-4.396459049236135,-0.34888601303100586,-0.5197613274618225,-0.623210180212951,-0.4110030492089818,-0.4492744687230648
chronos_base,gjr_t,9,595,0.025,-2.8233258283515226,-3.6361661230534104,-0.29692429304122925,-0.42892631440777773,-0.5297942405933874,-0.3586400923513333,-0.4089446721865975
chronos_base,gjr_t,9,595,0.05,-2.276713178279991,-3.077802759825806,-0.259808748960495,-0.35907686892088103,-0.4599853990826042,-0.30834636393430515,-0.37020858935549933
chronos_bolt,gjr_t,9,612,0.01,-4.569481863792961,-5.665022238440105,-1.9781016111373901,-3.92955566584943,-4.724347393919271,-3.480925580597738,-3.848271279296785
chronos_bolt,gjr_t,9,612,0.025,-3.637973975159083,-4.6853528530736765,-1.9781016111373901,-3.207651513960277,-3.9990784261207675,-2.9959780275875123,-3.466397570831107
chronos_bolt,gjr_t,9,612,0.05,-2.933640605101669,-3.965878195311501,-1.9781016111373901,-2.6425292803633367,-3.446965009499447,-2.5406278974871714,-3.1078304603211593
chronos_2,gjr_t,9,612,0.01,-4.569481863792961,-5.665022238440105,-3.7853622436523438,-4.134722432491018,-4.986680439047275,-3.818175550766526,-4.230017111230808
chronos_2,gjr_t,9,612,0.025,-3.637973975159083,-4.6853528530736765,-3.3779592514038086,-3.360894522049902,-4.209245694572393,-3.2744872547489603,-3.801887791759358
chronos_2,gjr_t,9,612,0.05,-2.933640605101669,-3.965878195311501,-2.6989545822143555,-2.7551252436439735,-3.617420906762911,-2.763981459248203,-3.3998881526004716
chronos_base,gjr_t,9,612,0.01,-4.569481863792961,-5.665022238440105,-0.3950103521347046,-0.6048118586318685,-0.6918436898251287,-0.49370808130347354,-0.5271176024582163
chronos_base,gjr_t,9,612,0.025,-3.637973975159083,-4.6853528530736765,-0.38741397857666016,-0.5257614130044204,-0.6124247878085708,-0.44960285402406164,-0.4923867813635164
chronos_base,gjr_t,9,612,0.05,-2.933640605101669,-3.965878195311501,-0.3798176348209381,-0.4638790089720962,-0.5519668842120975,-0.4081894664213782,-0.4597756591796917
chronos_bolt,gjr_t,9,629,0.01,-3.566107065611922,-4.421086773847246,-1.723340392112732,-3.5431106075854957,-4.280785873239162,-3.2530293003642634,-3.5924001645437564
chronos_bolt,gjr_t,9,629,0.025,-2.8391413039898454,-3.6565349009530634,-1.723340392112732,-2.8674983806801024,-3.6058839065836237,-2.7778656528664762,-3.231582505263252
chronos_bolt,gjr_t,9,629,0.05,-2.2894666838955864,-3.095043743519144,-1.723340392112732,-2.3362826088318247,-3.089756880199119,-2.314698238851949,-2.879874239995538
chronos_2,gjr_t,9,629,0.01,-3.566107065611922,-4.421086773847246,-3.559600353240967,-3.8786606963389065,-4.712908264075841,-3.6446633159872124,-4.038174584330442
