forecaster,asset,alpha,erule,group,n,n_alpha,hit_rate,kupiec_stat,kupiec_p_asym,kupiec_p_mc,cc_stat,cc_p_asym,cc_p_mc,dq_p_asym,qs_mean,sigma_tail,prec_floor,fz0_mean,z2,dq_p_mc,es_viol,context_model
moirai_2_0+F2g20,audusd,0.05,e3,fx,2234,111.7,0.0519247985675917,0.1721666633283121,0.6781933606077168,0.6978302169783022,0.3773109548851607,0.8280717469520475,0.8389161083891611,0.1137241234878627,0.0691015002056749,0.5142117324551887,0.0486536464450035,0.3304214558939991,0.0563138134062874,0.3358664133586641,,
moirai_2_0+F3,audusd,0.05,e3,fx,2234,111.7,0.0541629364368845,0.7944817786969907,0.3727483652270125,0.384961503849615,0.8486992772845952,0.6541951100273764,0.6598340165983402,0.0244960950425721,0.0696808900461509,0.5137391018842123,0.0486089271217208,0.3468808741702145,0.1228331424333419,0.2175782421757824,,
moirai_2_0+F4,audusd,0.05,e3,fx,2234,111.7,0.0541629364368845,0.7944817786969907,0.3727483652270125,0.384961503849615,0.8486992772845952,0.6541951100273764,0.6598340165983402,0.0104539801240316,0.0697521442107051,0.5129955303711652,0.0485385719290658,0.3524174851293727,0.101557365210321,0.1000899910008999,,
moirai_2_0+F2g05,audusd,0.05,e2,fx,2234,111.7,0.0483437779767233,0.1303833501839335,0.7180348990306691,0.736026397360264,0.4721350804760504,0.7897273337594218,0.8021197880211979,0.1082927288881322,0.0695993394073831,0.5280738349803248,0.049965249803453,0.336645878576962,-0.0472734429867293,0.1457854214578542,,
moirai_2_0+F2,audusd,0.05,e2,fx,2234,111.7,0.049686660698299,0.0046267988651607,0.9457692543185608,0.9634036596340366,0.5112947792413252,0.7744149874172969,0.7682231776822318,0.118385191637174,0.0696682253385124,0.5230009347379002,0.0494852625155954,0.3379732117694621,-0.0189545313858291,0.2058794120587941,,
moirai_2_0+F2g20,audusd,0.05,e2,fx,2234,111.7,0.0510295434198746,0.0495307285314083,0.823881861917898,0.8492150784921508,0.752010760712551,0.6865986388870675,0.6845315468453155,0.0428686295069306,0.0697971754012135,0.5183715626920425,0.0490472409447804,0.3404974991140657,0.0019905066641614,0.1165883411658834,,
moirai_2_0+F3,audusd,0.05,e2,fx,2234,111.7,0.0523724261414503,0.260838193192626,0.6095448888578356,0.6265373462653735,0.2639430320854217,0.8763659570943547,0.8879112088791121,0.0087441306277158,0.0707521364090904,0.5177041622484209,0.0489840929005571,0.362977317891619,0.0863826057714123,0.0876912308769123,,
moirai_2_0+F4,audusd,0.05,e2,fx,2234,111.7,0.0528200537153088,0.3675486814286159,0.5443434881103026,0.5586441355864413,0.3775813759862103,0.8279597904842867,0.833916608339166,0.0063253729208598,0.0707516804679843,0.5175185013586536,0.048966526052663,0.3708363966339597,0.1044682019185427,0.0983901609839016,,
garch_evt,audusd,0.05,param,fx,2234,111.7,0.0505819158460161,0.0158679245388384,0.8997572942875273,0.923907609239076,0.3153639326521897,0.8541213781376789,0.8617138286171383,0.0352557182744005,0.0694122911357358,0.5337216108340932,0.0504996306280169,0.3312833869272167,0.0304395109989106,0.2710728927107289,,moirai_2_0
zero_loc,audusd,0.05,param,fx,2234,111.7,0.0492390331244404,0.0273665045516509,0.8686069229104894,0.8868113188681132,0.4988139241788758,0.7792627784373849,0.789021097890211,0.1132008406201732,0.0694342581249066,0.5391605823656774,0.0510142548211652,0.3321406813501346,0.0124523123934225,0.6638336166383362,,moirai_2_0
const_loc,audusd,0.05,param,fx,2234,111.7,0.0492390331244404,0.0273665045516509,0.8686069229104894,0.8868113188681132,0.4988139241788758,0.7792627784373849,0.789021097890211,0.1070108251981928,0.0694230699246541,0.5396768104431005,0.0510630992499845,0.3321513380396325,0.0126582030380795,0.6638336166383362,,moirai_2_0
fhs,audusd,0.05,param,fx,2234,111.7,0.0478961504028648,0.2109963188269148,0.6459876178719014,0.6612338766123388,2.894614519411448,0.2352027761412403,0.2488751124887511,0.0073398101998421,0.0693783708223403,0.5150407890153519,0.0487320900553204,0.3170133003057118,-0.0095011593258803,0.4612538746125387,,moirai_2_0
gjr_t,audusd,0.05,param,fx,2234,111.7,0.0528200537153088,0.3675486814286159,0.5443434881103026,0.5586441355864413,0.8830007034048322,0.643070864460739,0.6403359664033597,0.2451738453700059,0.069113947833963,0.5266105706756546,0.0498267987731836,0.3214761533347409,0.1172132091412463,0.7726227377262274,,moirai_2_0
moirai_2_0+unrepaired,brent,0.01,e3,commodity,2141,21.41,0.0140121438580102,3.09521630708565,0.0785227157834331,0.0767923207679232,3.6916831366575034,0.1578923877284611,0.1074892510748925,0.1698112651412341,0.1091691720840344,3.2360151083897595,0.6993622831336493,2.342521411527254,0.4359885862872357,0.1341865813418658,,
moirai_2_0+unrepaired,brent,0.01,e2,commodity,2141,21.41,0.0130780009341429,1.8679090064756,0.171714755831676,0.1904809519048095,5.588174919348262,0.0611706695737591,0.036996300369963,0.0005509402757313,0.1082411176476125,2.968561647096022,0.6415606792914905,2.3440584913526474,0.2511006469314367,0.013998600139986,,
moirai_2_0+F1,brent,0.01,e3,commodity,2141,21.41,0.0144792153199439,3.811459473968228,0.0509030780985103,0.0621937806219378,6.845885320290961,0.0326163148541951,0.0188981101889811,0.0113131323586267,0.109505491701431,3.013086782305633,0.651183378560198,2.3754358286274995,0.5432077748787432,0.0600939906009399,,
moirai_2_0+H,brent,0.01,e3,commodity,2141,21.41,0.0130780009341429,1.8679090064756,0.171714755831676,0.1904809519048095,2.6383999632279256,0.2673491006290102,0.1753824617538246,0.3931539103720801,0.1004753117373233,2.9116488501392133,0.6292607788627063,2.2170412607888097,0.3334253202280683,0.2282771722827717,,
moirai_2_0+X4,brent,0.01,e3,commodity,2141,21.41,0.0149462867818776,4.593177830939055,0.0320994468589255,0.0374962503749625,7.42155025414894,0.0244585574320663,0.0161983801619838,0.0132823849570452,0.1090771725521729,3.113009461025208,0.6727785041654443,2.35513277878728,0.5831292308746434,0.0573942605739426,,
moirai_2_0+F2g05,brent,0.01,e3,commodity,2141,21.41,0.0135450723960766,2.4465995763595174,0.1177797678248161,0.1246875312468753,3.126641007581668,0.2094394707520118,0.1571842815718428,0.1758676441442411,0.1092004995772171,3.242178923050685,0.7006943966589854,2.343940916450656,0.4131208215083655,0.1396860313968603,,
moirai_2_0+F2,brent,0.01,e3,commodity,2141,21.41,0.0135450723960766,2.4465995763595174,0.1177797678248161,0.1246875312468753,3.126641007581668,0.2094394707520118,0.1571842815718428,0.174361292001723,0.1092443412038511,3.2326145140596703,0.6986273522587789,2.3454745732520434,0.4134492428415077,0.1396860313968603,,
moirai_2_0+F2g20,brent,0.01,e3,commodity,2141,21.41,0.0130780009341429,1.8679090064756,0.171714755831676,0.1904809519048095,2.6383999632279256,0.2673491006290102,0.1753824617538246,0.1758297141132268,0.109235192405601,3.2334654741574025,0.6988112603608341,2.345881668925969,0.3717014683083677,0.1440855914408559,,
moirai_2_0+F3,brent,0.01,e3,commodity,2141,21.41,0.0158804297057449,6.345095637575071,0.0117706263370046,0.0112988701129887,8.791720323565244,0.0123282714554606,0.0078992100789921,3.7999625842676047e-06,0.1130913310890653,2.6920466664981157,0.5818007147442803,2.464777237816572,0.7397308545445815,0.0171982801719828,,
moirai_2_0+F4,brent,0.01,e3,commodity,2141,21.41,0.0154133582438113,5.438354681184535,0.0196992172103081,0.0205979402059794,5.82224245122319,0.0544146845148528,0.0355964403559644,0.0042245081818119,0.1103488624872337,2.644974776189323,0.5716276149363023,,,0.0514948505149485,83.0,
moirai_2_0+F2g05,brent,0.01,e2,commodity,2141,21.41,0.0130780009341429,1.8679090064756,0.171714755831676,0.1904809519048095,5.588174919348262,0.0611706695737591,0.036996300369963,0.0005501694650776,0.1083737752219609,2.9619903860408976,0.6401405091190262,2.346324884575002,0.2576169917618494,0.013998600139986,,
moirai_2_0+F2,brent,0.01,e2,commodity,2141,21.41,0.0140121438580102,3.09521630708565,0.0785227157834331,0.0767923207679232,6.346548834125088,0.0418662855374457,0.0230976902309769,0.000944190789314,0.1083649075073199,2.9250103853636733,0.6321484519630334,2.346176700753795,0.3257072331994661,0.0180981901809819,,
moirai_2_0+F2g20,brent,0.01,e2,commodity,2141,21.41,0.0144792153199439,3.811459473968228,0.0509030780985103,0.0621937806219378,6.845885320290961,0.0326163148541951,0.0188981101889811,0.0010020958237456,0.1084605915484384,2.8946622050895687,0.6255896529665692,2.3477093998372096,0.3600230020610933,0.0191980801919808,,
moirai_2_0+F3,brent,0.01,e2,commodity,2141,21.41,0.0168145726296123,8.336240312590405,0.0038861937067084,0.0048995100489951,10.438415081399228,0.005411615913025,0.0033996600339966,1.0431821514802844e-05,0.1142856316019894,2.576485035056132,0.5568257243005148,2.4528114360043918,0.6709989236557898,0.0174982501749825,,
moirai_2_0+F4,brent,0.01,e2,commodity,2141,21.41,0.0149462867818776,4.593177830939055,0.0320994468589255,0.0374962503749625,7.42155025414894,0.0244585574320663,0.0161983801619838,6.599053913302538e-05,0.112630804990242,2.4339161870431143,0.5260139784617469,,,0.0193980601939806,134.0,
garch_evt,brent,0.01,param,commodity,2141,21.41,0.0140121438580102,3.09521630708565,0.0785227157834331,0.0767923207679232,6.346548834125088,0.0418662855374457,0.0230976902309769,0.022219507249685,0.100881206861983,3.060083577351564,0.661340248903007,2.2227384485700425,0.4090121509469779,0.068993100689931,,moirai_2_0
zero_loc,brent,0.01,param,commodity,2141,21.41,0.0130780009341429,1.8679090064756,0.171714755831676,0.1904809519048095,5.588174919348262,0.0611706695737591,0.036996300369963,0.0268680550481146,0.1007762216746158,3.1139935868420907,0.6729911918245352,2.2204793477189053,0.3342139879649271,0.0702929707029297,,moirai_2_0
const_loc,brent,0.01,param,commodity,2141,21.41,0.0130780009341429,1.8679090064756,0.171714755831676,0.1904809519048095,5.588174919348262,0.0611706695737591,0.036996300369963,0.0268323206485687,0.1007725787326316,3.142700313879584,0.6791952426369634,2.220370191839803,0.3343519613919283,0.0702929707029297,,moirai_2_0
fhs,brent,0.01,param,commodity,2141,21.41,0.0135450723960766,2.4465995763595174,0.1177797678248161,0.1246875312468753,5.926315001194382,0.0516555569515276,0.0320967903209679,0.0002618953124398,0.1053316837366665,3.224527683692629,0.6968796397298276,2.301331518280837,0.3210492799532847,0.0166983301669833,,moirai_2_0
gjr_t,brent,0.01,param,commodity,2141,21.41,0.0168145726296123,8.336240312590405,0.0038861937067084,0.0048995100489951,10.438415081399228,0.005411615913025,0.0033996600339966,0.0007497250077731,0.1022873580437774,3.4537953966216097,0.7464286022013372,2.2367504610020603,0.775395050246531,0.013998600139986,,moirai_2_0
moirai_2_0+unrepaired,brent,0.025,e3,commodity,2141,53.525000000000006,0.0252218589444184,0.0043109988868081,0.9476499541960484,1.0,1.5690352963354144,0.4563397650292281,0.5389461053894611,0.5870981419525481,0.2023881599540445,3.5085157190678715,0.4795623598661583,2.03164604342381,0.0749429310070131,0.4217578242175782,,
moirai_2_0+unrepaired,brent,0.025,e2,commodity,2141,53.525000000000006,0.0270901447921532,0.3737245153405411,0.5409810547937782,0.5852414758524147,3.204329462883265,0.201459938962861,0.2355764423557644,0.0219015294835034,0.2006857230157435,3.2528975833693186,0.4446231302329635,2.03388222078559,0.0775376626743469,0.0293970602939706,,
moirai_2_0+F1,brent,0.025,e3,commodity,2141,53.525000000000006,0.0312937879495562,3.2260383262022287,0.07247582062652,0.0871912808719128,4.699552493152396,0.0953905037796554,0.0870912908709129,0.0046416793653986,0.2017395126674651,3.13502722414092,0.4285119903219642,2.05346481490076,0.3255704226839884,0.0166983301669833,,
moirai_2_0+H,brent,0.025,e3,commodity,2141,53.525000000000006,0.0275572162540868,0.5562282362233191,0.4557839480162169,0.4931506849315068,0.6409717593954838,0.72579630169946,0.7064293570642936,0.7770406369512128,0.1922846711046304,2.959549538353775,0.4045267783867323,1.9474127812087716,0.132422970790399,0.935906409359064,,
moirai_2_0+X4,brent,0.025,e3,commodity,2141,53.525000000000006,0.0308267164876226,2.7794808432237232,0.0954791137325302,0.0978902109789021,4.378717866754414,0.1119885177113264,0.10998900109989,0.0056608938584858,0.2024484368991309,3.219497041790675,0.4400577687459933,2.041912039842908,0.3202813643710249,0.0168983101689831,,
