episode,index,onset,layer,alpha,window,n_assets,n_calm_days,band,mde_mult,dep_uncalibrated,direction_only,descriptive_only,tau_rec,ever_above,censored,onset_rate,post_cutoff
crypto_rv_ep12,crypto_rv,2021-05-20,lag_llama:e3,0.01,21,4,697,0.04365,4.36,False,True,True,54.0,True,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,lag_llama:e3,0.01,10,4,697,0.06049,6.05,False,True,True,43.0,True,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,gjr_t,0.025,21,4,697,0.07393,2.96,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,gjr_t,0.025,10,4,697,0.12154,4.86,False,True,False,38.0,True,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,gjr_t,0.05,21,4,697,0.12816,2.56,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,gjr_t,0.05,10,4,697,0.16076,3.22,False,True,False,38.0,True,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,gjr_t,0.01,21,4,697,0.06516,6.52,False,True,True,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,gjr_t,0.01,10,4,697,0.0683,6.83,False,True,True,43.0,True,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,fhs,0.025,21,4,697,0.07217,2.89,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,fhs,0.025,10,4,697,0.11888,4.76,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,fhs,0.05,21,4,697,0.12616,2.52,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,fhs,0.05,10,4,697,0.15839,3.17,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,fhs,0.01,21,4,697,0.06745,6.75,False,True,True,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,fhs,0.01,10,4,697,0.03669,3.67,False,True,True,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_bolt:f1,0.025,21,4,685,0.07859,3.14,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_bolt:f1,0.025,10,4,685,0.11901,4.76,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_bolt:f1,0.05,21,4,685,0.1219,2.44,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_bolt:f1,0.05,10,4,685,0.14375,2.87,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_bolt:f1,0.01,21,4,685,0.04115,4.11,False,True,True,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_bolt:f1,0.01,10,4,685,0.04302,4.3,False,True,True,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_2:f1,0.025,21,4,685,0.08006,3.2,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_2:f1,0.025,10,4,685,0.1309,5.24,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_2:f1,0.05,21,4,685,0.12057,2.41,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_2:f1,0.05,10,4,685,0.15567,3.11,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_2:f1,0.01,21,4,685,0.04901,4.9,False,True,True,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,chronos_2:f1,0.01,10,4,685,0.03502,3.5,False,True,True,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,timesfm_2_5:f1,0.025,21,4,685,0.08469,3.39,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,timesfm_2_5:f1,0.025,10,4,685,0.12797,5.12,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,timesfm_2_5:f1,0.05,21,4,685,0.11629,2.33,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,timesfm_2_5:f1,0.05,10,4,685,0.15661,3.13,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,timesfm_2_5:f1,0.01,21,4,685,0.04115,4.11,False,True,True,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,timesfm_2_5:f1,0.01,10,4,685,0.04302,4.3,False,True,True,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,moirai_2_0:f1,0.025,21,4,685,0.08002,3.2,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,moirai_2_0:f1,0.025,10,4,685,0.08359,3.34,False,True,False,43.0,True,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,moirai_2_0:f1,0.05,21,4,685,0.13198,2.64,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,moirai_2_0:f1,0.05,10,4,685,0.15533,3.11,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,moirai_2_0:f1,0.01,21,4,685,0.04569,4.57,False,True,True,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,moirai_2_0:f1,0.01,10,4,685,0.04776,4.78,False,True,True,43.0,True,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,lag_llama:f1,0.025,21,4,685,0.08306,3.32,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,lag_llama:f1,0.025,10,4,685,0.12556,5.02,False,True,False,,False,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,lag_llama:f1,0.05,21,4,685,0.11832,2.37,False,True,False,23.0,True,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,lag_llama:f1,0.05,10,4,685,0.15924,3.18,False,True,False,12.0,True,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,lag_llama:f1,0.01,21,4,685,0.02843,2.84,False,True,True,54.0,True,False,0.0,False
crypto_rv_ep12,crypto_rv,2021-05-20,lag_llama:f1,0.01,10,4,685,0.05424,5.42,False,True,True,43.0,True,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:e3,0.025,21,4,697,0.06889,2.76,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:e3,0.025,10,4,697,0.11393,4.56,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:e3,0.05,21,4,697,0.12049,2.41,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:e3,0.05,10,4,697,0.15169,3.03,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:e3,0.01,21,4,697,0.04948,4.95,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:e3,0.01,10,4,697,0.03537,3.54,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:e3,0.025,21,4,697,0.0798,3.19,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:e3,0.025,10,4,697,0.1305,5.22,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:e3,0.05,21,4,697,0.12505,2.5,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:e3,0.05,10,4,697,0.14496,2.9,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:e3,0.01,21,4,697,0.04785,4.79,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:e3,0.01,10,4,697,0.03416,3.42,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:e3,0.025,21,4,697,0.08431,3.37,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:e3,0.025,10,4,697,0.13745,5.5,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:e3,0.05,21,4,697,0.12429,2.49,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:e3,0.05,10,4,697,0.16022,3.2,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:e3,0.01,21,4,697,0.04153,4.15,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:e3,0.01,10,4,697,0.04342,4.34,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:e3,0.025,21,4,697,0.08078,3.23,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:e3,0.025,10,4,697,0.12221,4.89,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:e3,0.05,21,4,697,0.11534,2.31,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:e3,0.05,10,4,697,0.13623,2.72,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:e3,0.01,21,4,697,0.04895,4.9,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:e3,0.01,10,4,697,0.05117,5.12,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:e3,0.025,21,4,697,0.08387,3.35,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:e3,0.025,10,4,697,0.10062,4.02,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:e3,0.05,21,4,697,0.12569,2.51,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:e3,0.05,10,4,697,0.14421,2.88,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:e3,0.01,21,4,697,0.04365,4.36,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:e3,0.01,10,4,697,0.06049,6.05,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,gjr_t,0.025,21,4,697,0.07393,2.96,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,gjr_t,0.025,10,4,697,0.12154,4.86,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,gjr_t,0.05,21,4,697,0.12816,2.56,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,gjr_t,0.05,10,4,697,0.16076,3.22,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,gjr_t,0.01,21,4,697,0.06516,6.52,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,gjr_t,0.01,10,4,697,0.0683,6.83,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,fhs,0.025,21,4,697,0.07217,2.89,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,fhs,0.025,10,4,697,0.11888,4.76,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,fhs,0.05,21,4,697,0.12616,2.52,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,fhs,0.05,10,4,697,0.15839,3.17,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,fhs,0.01,21,4,697,0.06745,6.75,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,fhs,0.01,10,4,697,0.03669,3.67,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:f1,0.025,21,4,685,0.07859,3.14,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:f1,0.025,10,4,685,0.11901,4.76,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:f1,0.05,21,4,685,0.1219,2.44,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:f1,0.05,10,4,685,0.14375,2.87,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:f1,0.01,21,4,685,0.04115,4.11,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_bolt:f1,0.01,10,4,685,0.04302,4.3,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:f1,0.025,21,4,685,0.08006,3.2,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:f1,0.025,10,4,685,0.1309,5.24,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:f1,0.05,21,4,685,0.12057,2.41,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:f1,0.05,10,4,685,0.15567,3.11,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:f1,0.01,21,4,685,0.04901,4.9,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,chronos_2:f1,0.01,10,4,685,0.03502,3.5,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:f1,0.025,21,4,685,0.08469,3.39,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:f1,0.025,10,4,685,0.12797,5.12,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:f1,0.05,21,4,685,0.11629,2.33,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:f1,0.05,10,4,685,0.15661,3.13,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:f1,0.01,21,4,685,0.04115,4.11,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,timesfm_2_5:f1,0.01,10,4,685,0.04302,4.3,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:f1,0.025,21,4,685,0.08002,3.2,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:f1,0.025,10,4,685,0.08359,3.34,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:f1,0.05,21,4,685,0.13198,2.64,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:f1,0.05,10,4,685,0.15533,3.11,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:f1,0.01,21,4,685,0.04569,4.57,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,moirai_2_0:f1,0.01,10,4,685,0.04776,4.78,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:f1,0.025,21,4,685,0.08306,3.32,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:f1,0.025,10,4,685,0.12556,5.02,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:f1,0.05,21,4,685,0.11832,2.37,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:f1,0.05,10,4,685,0.15924,3.18,False,True,False,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:f1,0.01,21,4,685,0.02843,2.84,False,True,True,,False,False,0.0,False
crypto_rv_ep13,crypto_rv,2022-11-22,lag_llama:f1,0.01,10,4,685,0.05424,5.42,False,True,True,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:e3,0.025,21,4,697,0.06889,2.76,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:e3,0.025,10,4,697,0.11393,4.56,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:e3,0.05,21,4,697,0.12049,2.41,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:e3,0.05,10,4,697,0.15169,3.03,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:e3,0.01,21,4,697,0.04948,4.95,False,True,True,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:e3,0.01,10,4,697,0.03537,3.54,False,True,True,46.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:e3,0.025,21,4,697,0.0798,3.19,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:e3,0.025,10,4,697,0.1305,5.22,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:e3,0.05,21,4,697,0.12505,2.5,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:e3,0.05,10,4,697,0.14496,2.9,False,True,False,44.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:e3,0.01,21,4,697,0.04785,4.79,False,True,True,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:e3,0.01,10,4,697,0.03416,3.42,False,True,True,46.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:e3,0.025,21,4,697,0.08431,3.37,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:e3,0.025,10,4,697,0.13745,5.5,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:e3,0.05,21,4,697,0.12429,2.49,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:e3,0.05,10,4,697,0.16022,3.2,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:e3,0.01,21,4,697,0.04153,4.15,False,True,True,57.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:e3,0.01,10,4,697,0.04342,4.34,False,True,True,46.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:e3,0.025,21,4,697,0.08078,3.23,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:e3,0.025,10,4,697,0.12221,4.89,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:e3,0.05,21,4,697,0.11534,2.31,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:e3,0.05,10,4,697,0.13623,2.72,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:e3,0.01,21,4,697,0.04895,4.9,False,True,True,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:e3,0.01,10,4,697,0.05117,5.12,False,True,True,46.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:e3,0.025,21,4,697,0.08387,3.35,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:e3,0.025,10,4,697,0.10062,4.02,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:e3,0.05,21,4,697,0.12569,2.51,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:e3,0.05,10,4,697,0.14421,2.88,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:e3,0.01,21,4,697,0.04365,4.36,False,True,True,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:e3,0.01,10,4,697,0.06049,6.05,False,True,True,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,gjr_t,0.025,21,4,697,0.07393,2.96,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,gjr_t,0.025,10,4,697,0.12154,4.86,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,gjr_t,0.05,21,4,697,0.12816,2.56,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,gjr_t,0.05,10,4,697,0.16076,3.22,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,gjr_t,0.01,21,4,697,0.06516,6.52,False,True,True,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,gjr_t,0.01,10,4,697,0.0683,6.83,False,True,True,46.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,fhs,0.025,21,4,697,0.07217,2.89,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,fhs,0.025,10,4,697,0.11888,4.76,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,fhs,0.05,21,4,697,0.12616,2.52,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,fhs,0.05,10,4,697,0.15839,3.17,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,fhs,0.01,21,4,697,0.06745,6.75,False,True,True,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,fhs,0.01,10,4,697,0.03669,3.67,False,True,True,46.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:f1,0.025,21,4,685,0.07859,3.14,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:f1,0.025,10,4,685,0.11901,4.76,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:f1,0.05,21,4,685,0.1219,2.44,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:f1,0.05,10,4,685,0.14375,2.87,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:f1,0.01,21,4,685,0.04115,4.11,False,True,True,57.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_bolt:f1,0.01,10,4,685,0.04302,4.3,False,True,True,46.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:f1,0.025,21,4,685,0.08006,3.2,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:f1,0.025,10,4,685,0.1309,5.24,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:f1,0.05,21,4,685,0.12057,2.41,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:f1,0.05,10,4,685,0.15567,3.11,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:f1,0.01,21,4,685,0.04901,4.9,False,True,True,57.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,chronos_2:f1,0.01,10,4,685,0.03502,3.5,False,True,True,46.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:f1,0.025,21,4,685,0.08469,3.39,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:f1,0.025,10,4,685,0.12797,5.12,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:f1,0.05,21,4,685,0.11629,2.33,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:f1,0.05,10,4,685,0.15661,3.13,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:f1,0.01,21,4,685,0.04115,4.11,False,True,True,57.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,timesfm_2_5:f1,0.01,10,4,685,0.04302,4.3,False,True,True,46.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:f1,0.025,21,4,685,0.08002,3.2,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:f1,0.025,10,4,685,0.08359,3.34,False,True,False,46.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:f1,0.05,21,4,685,0.13198,2.64,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:f1,0.05,10,4,685,0.15533,3.11,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:f1,0.01,21,4,685,0.04569,4.57,False,True,True,57.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,moirai_2_0:f1,0.01,10,4,685,0.04776,4.78,False,True,True,46.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:f1,0.025,21,4,685,0.08306,3.32,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:f1,0.025,10,4,685,0.12556,5.02,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:f1,0.05,21,4,685,0.11832,2.37,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:f1,0.05,10,4,685,0.15924,3.18,False,True,False,,False,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:f1,0.01,21,4,685,0.02843,2.84,False,True,True,57.0,True,False,0.0,False
crypto_rv_ep14,crypto_rv,2023-07-13,lag_llama:f1,0.01,10,4,685,0.05424,5.42,False,True,True,46.0,True,False,0.0,False
crypto_rv_ep15,crypto_rv,2024-03-20,chronos_bolt:e3,0.025,21,4,697,0.06889,2.76,False,True,False,35.0,True,False,0.0,False
crypto_rv_ep15,crypto_rv,2024-03-20,chronos_bolt:e3,0.025,10,4,697,0.11393,4.56,False,True,False,,False,False,0.0,False
crypto_rv_ep15,crypto_rv,2024-03-20,chronos_bolt:e3,0.05,21,4,697,0.12049,2.41,False,True,False,35.0,True,False,0.0,False
crypto_rv_ep15,crypto_rv,2024-03-20,chronos_bolt:e3,0.05,10,4,697,0.15169,3.03,False,True,False,34.0,True,False,0.0,False
crypto_rv_ep15,crypto_rv,2024-03-20,chronos_bolt:e3,0.01,21,4,697,0.04948,4.95,False,True,True,,False,False,0.0,False
crypto_rv_ep15,crypto_rv,2024-03-20,chronos_bolt:e3,0.01,10,4,697,0.03537,3.54,False,True,True,34.0,True,False,0.0,False
crypto_rv_ep15,crypto_rv,2024-03-20,chronos_2:e3,0.025,21,4,697,0.0798,3.19,False,True,False,,False,False,0.0,False
crypto_rv_ep15,crypto_rv,2024-03-20,chronos_2:e3,0.025,10,4,697,0.1305,5.22,False,True,False,34.0,True,False,0.0,False
