forecaster,asset,alpha,erule,group,n,n_alpha,hit_rate,kupiec_stat,kupiec_p_asym,kupiec_p_mc,cc_stat,cc_p_asym,cc_p_mc,dq_p_asym,qs_mean,sigma_tail,prec_floor,fz0_mean,z2,es_viol
chronos_2+F4,hsi,0.05,e3,equity_index,2580,129.0,0.04224806201550388,3.437490774887351,0.06373241702437296,0.06769323067693231,7.179239436046828,0.02760882756670385,0.029797020297970205,2.757069224262849e-05,0.15367376817470985,1.4803368127425478,0.13033638884463614,1.1375875347912536,-0.10530931399316801,
chronos_2+F2,hsi,0.01,e2,equity_index,2580,25.8,0.011627906976744186,0.6562834446567649,0.4178751014382557,0.42885711428857115,1.488720988296052,0.475037992399059,0.3932606739326067,1.3514818421995524e-12,0.05000379664409202,2.113426488224253,0.4160804335407998,1.6004780054633478,0.19603575994683053,
chronos_2+F2,hsi,0.025,e2,equity_index,2580,64.5,0.02441860465116279,0.03605160296319809,0.8494089665155777,0.8552144785521448,3.0425190374655813,0.2184365886415983,0.33096690330966905,5.8650690993137925e-06,0.09543024027129247,1.6705248113162514,0.2080046639766007,1.3329141161717672,0.01656323099170387,
chronos_2+F2,hsi,0.05,e2,equity_index,2580,129.0,0.047674418604651166,0.29817586057242806,0.5850282585945639,0.5909409059094091,0.5479131507219108,0.7603650931236935,0.7510248975102489,1.1067904834493241e-06,0.15458355655410752,1.3695968912657077,0.12058628242156492,1.1234724945823116,-0.019563128313258127,
chronos_2+F3,hsi,0.01,e2,equity_index,2580,25.8,0.013565891472868217,2.9813273046575546,0.0842301718815893,0.08609139086091391,3.944408002251123,0.13914983161255456,0.10158984101589841,7.731759689585802e-18,0.049343430791644695,2.291122015339361,0.45106420627776284,1.6814205277217515,0.5201758433596855,
chronos_2+F3,hsi,0.025,e2,equity_index,2580,64.5,0.027131782945736434,0.4682367708390984,0.4937994566648326,0.5284471552844715,4.331600862798268,0.1146581218963648,0.12148785121487851,6.630213642855792e-09,0.09409129605944976,1.7100082666000087,0.2129209290887974,1.3354246205203395,0.12191384990195608,
chronos_2+F3,hsi,0.05,e2,equity_index,2580,129.0,0.05232558139534884,0.289540883129348,0.5905148934409126,0.6215378462153784,0.8689211947823878,0.6476138975074792,0.6624337566243376,2.3374423176819755e-05,0.15329131143022565,1.3449784925969621,0.11841875327954667,1.1168536998402814,0.04650895627598839,
chronos_2+F4,hsi,0.01,e2,equity_index,2580,25.8,0.013565891472868217,2.9813273046575546,0.0842301718815893,0.08609139086091391,3.4363883464885134,0.17938980249654096,0.12688731126887312,1.8722094421189245e-13,0.049083058156579096,2.3044995528336956,0.4536979063999884,1.674176477645045,0.40199297441241066,
chronos_2+F4,hsi,0.025,e2,equity_index,2580,64.5,0.02558139534883721,0.03551103788481669,0.8505288252148356,0.9000099990001,4.727503150962434,0.09406666222204645,0.09429057094290572,4.661210161092928e-11,0.09410993604891432,1.7618354010676054,0.21937416199906376,1.3475604802485153,0.06276520741624392,
chronos_2+F4,hsi,0.05,e2,equity_index,2580,129.0,0.04224806201550388,3.437490774887351,0.06373241702437296,0.06769323067693231,8.843043401507884,0.012015933710391146,0.012398760123987601,7.934928480660473e-06,0.15355802039746747,1.4618362213477372,0.12870750259852404,1.1236160377154156,-0.09881998089605937,
chronos_2+F1,jnj,0.01,e3,equity_single,2447,24.47,0.008990600735594606,0.26067888446885945,0.6096541353154759,0.617038296170383,0.6600243010542215,0.7189149981826816,0.7482251774822518,0.005926429839270511,0.04637902529089901,1.8813483718689938,0.3803226909581207,1.5642148416588828,0.02268142391230632,
chronos_2+F1,jnj,0.025,e3,equity_single,2447,61.175000000000004,0.023293829178586023,0.29894472275748285,0.5845447423036354,0.6095390460953904,0.3916508686090765,0.8221557423410042,0.8075192480751925,0.20114582662191463,0.08596176060010882,1.508921496925417,0.19292106768124104,1.2295337512034246,-0.011936430900969741,
chronos_2+F1,jnj,0.05,e3,equity_single,2447,122.35000000000001,0.05353494074376788,0.6298482899939017,0.4274109675763472,0.43225677432256776,0.7779406750009912,0.6777543736045795,0.696030396960304,0.009628493907609743,0.13464003246753045,1.24954511443679,0.11296657298636269,0.9730149565226246,0.05014482298757694,
chronos_2+H,jnj,0.01,e3,equity_single,2447,24.47,0.00939926440539436,0.09102339079890953,0.7628801355309716,0.8397160283971603,0.5276787309091446,0.7680969126458662,0.9321067893210679,0.4530510953783645,0.04569284714423593,1.8653232486259796,0.37708314314983044,1.5418079107425644,0.049698181642777284,
chronos_2+H,jnj,0.025,e3,equity_single,2447,61.175000000000004,0.027789129546383327,0.754139585734606,0.3851687699342663,0.3955604439556044,1.2856167347836163,0.5258136706067857,0.5500449955004499,0.01404109717382464,0.08439359574224443,1.4263273676544173,0.1823611097009013,1.209005652606758,0.09791080633689098,
