forecaster,asset,erule,alpha,n_full,hit_full,ucp_full,pass_full,n_matched,hit_matched,ucp_matched,pass_matched
moirai_2_0,eth,e2,0.01,2647,0.006044578768417076,0.031296870312968704,False,2159,0.006484483557202408,0.08769123087691232,True
moirai_2_0,eth,e2,0.025,2647,0.021533811862485833,0.2638736126387361,True,2159,0.02269569245020843,0.49345065493450657,True
moirai_2_0,eth,e2,0.05,2647,0.0426898375519456,0.08399160083991601,True,2159,0.0444650301065308,0.24167583241675833,True
moirai_2_0,eth,e3,0.01,2647,0.012844729882886286,0.17078292170782922,True,2159,0.012968967114404817,0.18968103189681032,True
moirai_2_0,eth,e3,0.025,2647,0.026822818284850773,0.5681431856814319,True,2159,0.02825382121352478,0.36846315368463156,True
moirai_2_0,eth,e3,0.05,2647,0.05477899508877975,0.2822717728227177,True,2159,0.05650764242704956,0.1852814718528147,True
timesfm_2_5,eth,e1,0.01,2647,0.03853418964865886,9.999000099990002e-05,False,2159,0.03844372394627142,9.999000099990002e-05,False
timesfm_2_5,eth,e1,0.025,2647,0.06006800151114469,9.999000099990002e-05,False,2159,0.06021306160259379,9.999000099990002e-05,False
timesfm_2_5,eth,e1,0.05,2647,0.0831129580657348,9.999000099990002e-05,False,2159,0.08522464103751737,9.999000099990002e-05,False
timesfm_2_5,eth,e2,0.01,2647,0.009066868152625614,0.6303369663033697,True,2159,0.009263547938860583,0.7528247175282472,True
timesfm_2_5,eth,e2,0.025,2647,0.025311673592746504,0.9478052194780522,True,2159,0.026864289022695692,0.626937306269373,True
timesfm_2_5,eth,e2,0.05,2647,0.05591235360785795,0.18188181181881813,True,2159,0.05743399722093562,0.12988701129887012,True
timesfm_2_5,eth,e3,0.01,2647,0.013222516055912353,0.1141885811418858,True,2159,0.013432144511347846,0.12788721127887212,True
timesfm_2_5,eth,e3,0.025,2647,0.026822818284850773,0.5681431856814319,True,2159,0.02871699861046781,0.29927007299270075,True
timesfm_2_5,eth,e3,0.05,2647,0.05629013978088402,0.1541845815418458,True,2159,0.05789717461787865,0.10548945105489452,True
chronos_2,ltc,e0,0.01,3796,0.009747102212855638,0.9365063493650635,True,3308,0.010580411124546553,0.7892210778922107,True
chronos_2,ltc,e0,0.025,3796,0.01554267650158061,9.999000099990002e-05,False,3308,0.016021765417170496,0.0004999500049995,False
chronos_2,ltc,e0,0.05,3796,0.04636459430979979,0.31686831316868314,True,3308,0.04746070133010883,0.5226477352264773,True
chronos_2,ltc,e1,0.01,3796,0.051106427818756586,9.999000099990002e-05,False,3308,0.04836759371221282,9.999000099990002e-05,False
chronos_2,ltc,e1,0.025,3796,0.07639620653319283,9.999000099990002e-05,False,3308,0.07345828295042321,9.999000099990002e-05,False
chronos_2,ltc,e1,0.05,3796,0.10036880927291886,9.999000099990002e-05,False,3308,0.09764207980652963,9.999000099990002e-05,False
chronos_2,ltc,e2,0.01,3796,0.012644889357218124,0.12038796120387961,True,3308,0.012998790810157194,0.11408859114088592,True
chronos_2,ltc,e2,0.025,3796,0.031348788198103265,0.0168983101689831,False,3308,0.03143893591293833,0.0254974502549745,False
chronos_2,ltc,e2,0.05,3796,0.06138040042149631,0.0022997700229977,False,3308,0.060459492140266025,0.007699230076992301,False
chronos_2,ltc,e3,0.01,3796,0.009747102212855638,0.9365063493650635,True,3308,0.010278113663845224,0.9255074492550744,True
chronos_2,ltc,e3,0.025,3796,0.021338250790305584,0.1476852314768523,True,3308,0.02176541717049577,0.24527547245275472,True
chronos_2,ltc,e3,0.05,3796,0.045047418335089566,0.16128387161283872,True,3308,0.046251511487303505,0.31916808319168083,True
chronos_bolt,ltc,e0,0.01,3796,0.12460484720758694,9.999000099990002e-05,False,3308,0.12696493349455865,9.999000099990002e-05,False
chronos_bolt,ltc,e0,0.025,3796,0.12460484720758694,9.999000099990002e-05,False,3308,0.12696493349455865,9.999000099990002e-05,False
chronos_bolt,ltc,e0,0.05,3796,0.12460484720758694,9.999000099990002e-05,False,3308,0.12696493349455865,9.999000099990002e-05,False
chronos_bolt,ltc,e1,0.01,3796,0.05136986301369863,9.999000099990002e-05,False,3308,0.049576783555018135,9.999000099990002e-05,False
