model,asset,alpha,pair,n,stat,p,mean_diff
timesfm_2_5,jnj,0.05,F1_vs_F4,2117,-1.1951060696771671,0.2321795176143699,-0.0137952930944519
timesfm_2_5,jpm,0.01,F1_vs_garch_evt,2139,2.040076345121627,0.04146538102271,0.0891618487202514
timesfm_2_5,jpm,0.01,F1_vs_F4,2084,-1.3535363075349616,0.1760312122905984,-0.0695908703899197
timesfm_2_5,jpm,0.025,F1_vs_garch_evt,2139,2.1210544381839447,0.0340320218272944,0.067920884472465
timesfm_2_5,jpm,0.025,F1_vs_F4,2080,-0.3000211617019386,0.7641910080862757,-0.005657116105506
timesfm_2_5,jpm,0.05,F1_vs_garch_evt,2139,1.8991095346298896,0.0576845657760864,0.0464459740093317
timesfm_2_5,jpm,0.05,F1_vs_F4,2107,-0.6672275517538993,0.5046998938340479,-0.0068664195591811
timesfm_2_5,ltc,0.01,F1_vs_garch_evt,2808,-0.5298972776225334,0.5962250630560912,-0.0262248555259747
timesfm_2_5,ltc,0.01,F1_vs_F4,2738,-3.0463907712923195,0.0023381610192279,-0.0777559488071317
timesfm_2_5,ltc,0.025,F1_vs_garch_evt,2808,-1.0965263404486665,0.2729425648155045,-0.0276729333463502
timesfm_2_5,ltc,0.025,F1_vs_F4,2805,-2.975334773568877,0.002951683865539,-0.0370519005528499
timesfm_2_5,ltc,0.05,F1_vs_garch_evt,2808,-0.7933067556241206,0.4276661717594093,-0.0137570677105286
timesfm_2_5,ltc,0.05,F1_vs_F4,2808,-1.886906534724972,0.0592760065271693,-0.0146362812670289
timesfm_2_5,msft,0.01,F1_vs_garch_evt,2139,1.227249603483238,0.2198639053932624,0.045526050635041
timesfm_2_5,msft,0.01,F1_vs_F4,2091,-0.7661951800533346,0.443646701676142,-0.0260332656911891
timesfm_2_5,msft,0.025,F1_vs_garch_evt,2139,1.673608858041304,0.0943537764391424,0.0438697674095587
timesfm_2_5,msft,0.025,F1_vs_F4,2124,-0.2626671418274806,0.7928326307533718,-0.0040902919234253
timesfm_2_5,msft,0.05,F1_vs_garch_evt,2139,1.5240960795234015,0.1276326076596383,0.0313695576462919
timesfm_2_5,msft,0.05,F1_vs_F4,2138,-0.5150406660499202,0.6065778711122408,-0.0044416397761076
timesfm_2_5,natgas,0.01,F1_vs_garch_evt,2141,2.1658265501690703,0.0304345621116982,0.2376942347883844
timesfm_2_5,natgas,0.01,F1_vs_F4,2087,-0.1944661034584623,0.8458298707377141,-0.0081677718835463
timesfm_2_5,natgas,0.025,F1_vs_garch_evt,2141,2.4901339467927937,0.0128448439380791,0.1587028111223253
timesfm_2_5,natgas,0.025,F1_vs_F4,2096,0.6544364546690226,0.5129024901505603,0.0139182178947502
timesfm_2_5,natgas,0.05,F1_vs_garch_evt,2141,2.55045360791743,0.0108273839568593,0.1156007054752235
timesfm_2_5,natgas,0.05,F1_vs_F4,2108,0.8669000502259883,0.3860954863712638,0.0104616111902492
timesfm_2_5,ndx,0.01,F1_vs_garch_evt,2139,1.463733476216815,0.1434137880733876,0.0650700688296403
timesfm_2_5,ndx,0.01,F1_vs_F4,2130,-1.485939088071296,0.1374432925206944,-0.054417291344383
timesfm_2_5,ndx,0.025,F1_vs_garch_evt,2139,1.915391339590336,0.0555758851886275,0.0583615525631496
timesfm_2_5,ndx,0.025,F1_vs_F4,2135,-0.5890036052723229,0.55592119685448,-0.0090588328089149
timesfm_2_5,ndx,0.05,F1_vs_garch_evt,2139,2.9833330602448678,0.0028835485491205,0.0700010769616019
timesfm_2_5,ndx,0.05,F1_vs_F4,2139,-1.075024640962887,0.282484998806663,-0.0099320414853121
timesfm_2_5,nikkei,0.01,F1_vs_garch_evt,2066,1.9297935807242168,0.0537692483374159,0.1162226004213005
timesfm_2_5,nikkei,0.01,F1_vs_F4,1979,-0.753002194018979,0.4515382049288605,-0.0269149158081379
timesfm_2_5,nikkei,0.025,F1_vs_garch_evt,2066,1.2528145979410072,0.2104150361680239,0.042493353080616
timesfm_2_5,nikkei,0.025,F1_vs_F4,2036,-0.95854837207519,0.3379001775603696,-0.0207027256867052
timesfm_2_5,nikkei,0.05,F1_vs_garch_evt,2066,0.9762596492342206,0.3290501601604898,0.0231859033587499
timesfm_2_5,nikkei,0.05,F1_vs_F4,2066,-0.9810636990459816,0.3266762542812178,-0.0121244401593144
timesfm_2_5,nvda,0.01,F1_vs_garch_evt,2139,1.5885621368242384,0.1123071412969723,0.0677451119865212
timesfm_2_5,nvda,0.01,F1_vs_F4,2042,1.5648549882513911,0.117771938462599,0.048386216332386
timesfm_2_5,nvda,0.025,F1_vs_garch_evt,2139,1.934378618735885,0.0531983885559461,0.0531292457055924
timesfm_2_5,nvda,0.025,F1_vs_F4,2086,0.1361089578587853,0.8917482857269918,0.0019019337657599
timesfm_2_5,nvda,0.05,F1_vs_garch_evt,2139,1.6985165939000912,0.0895558023967054,0.0351521096843305
timesfm_2_5,nvda,0.05,F1_vs_F4,2139,0.0069796335317542,0.994431754543718,5.409304692003697e-05
timesfm_2_5,rut,0.01,F1_vs_garch_evt,2139,2.411265220700173,0.0159811120607869,0.1120164419025147
timesfm_2_5,rut,0.01,F1_vs_F4,2026,-3.685399528511124,0.0002343447635635,-0.1479802058956418
timesfm_2_5,rut,0.025,F1_vs_garch_evt,2139,2.6513687851591663,0.0080758151398748,0.0839986594424114
timesfm_2_5,rut,0.025,F1_vs_F4,2083,-3.122755058253137,0.0018163023649169,-0.0445644487349585
timesfm_2_5,rut,0.05,F1_vs_garch_evt,2139,2.3183075540647584,0.0205265269651892,0.0547292174144887
timesfm_2_5,rut,0.05,F1_vs_F4,2090,-2.420611187003272,0.0155792064633036,-0.0177353117442024
timesfm_2_5,spx,0.01,F1_vs_garch_evt,2139,1.1190721918928157,0.2632350517774229,0.0841376345018267
timesfm_2_5,spx,0.01,F1_vs_F4,2098,-1.8641752935060036,0.0624367276533669,-0.0911102267200979
timesfm_2_5,spx,0.025,F1_vs_garch_evt,2139,1.840001874008087,0.0659065025828684,0.0844850801910288
timesfm_2_5,spx,0.025,F1_vs_F4,2109,-0.864860675888966,0.3872136700406768,-0.0168614980009086
timesfm_2_5,spx,0.05,F1_vs_garch_evt,2139,2.9847694873846726,0.002870099701642,0.0978312007157125
timesfm_2_5,spx,0.05,F1_vs_F4,2139,-0.2072548212028734,0.8358305928442168,-0.0025179957774751
timesfm_2_5,usdcad,0.01,F1_vs_garch_evt,2234,-0.0942812546163972,0.9248941989627462,-0.0023325419512613
timesfm_2_5,usdcad,0.01,F1_vs_F4,2221,-1.955621566958497,0.0506350250288178,-0.0397089883166176
timesfm_2_5,usdcad,0.025,F1_vs_garch_evt,2234,0.7318936476988819,0.4643102869543244,0.0133454544386661
timesfm_2_5,usdcad,0.025,F1_vs_F4,2234,-2.574954381906447,0.0100891717640042,-0.0301059321437072
timesfm_2_5,usdcad,0.05,F1_vs_garch_evt,2234,0.5934153733381266,0.5529633027332561,0.0086762404239966
timesfm_2_5,usdcad,0.05,F1_vs_F4,2234,-1.2825288435473632,0.1997903099166468,-0.0071284590046821
timesfm_2_5,usdchf,0.01,F1_vs_garch_evt,2233,2.3289904902416723,0.0199484136631472,0.1135021540962568
timesfm_2_5,usdchf,0.01,F1_vs_F4,2201,-1.4180193896493616,0.1563267279664727,-0.0376384981653816
timesfm_2_5,usdchf,0.025,F1_vs_garch_evt,2233,2.135212485826082,0.032852248905397,0.0608689795439404
timesfm_2_5,usdchf,0.025,F1_vs_F4,2219,-1.9175915710251108,0.0552911206581432,-0.027286727987092
timesfm_2_5,usdchf,0.05,F1_vs_garch_evt,2233,2.296300749233843,0.0217509381419465,0.0431419385084531
timesfm_2_5,usdchf,0.05,F1_vs_F4,2233,-1.5226421177878415,0.1279899236867215,-0.0099929785126427
timesfm_2_5,wmt,0.01,F1_vs_garch_evt,2139,0.257186852675058,0.7970592812029123,0.0146449242519971
timesfm_2_5,wmt,0.01,F1_vs_F4,2122,-2.1027716580262568,0.0356032966754256,-0.2122981568926841
timesfm_2_5,wmt,0.025,F1_vs_garch_evt,2139,0.5790529696276865,0.5626144319374923,0.0207125909535312
timesfm_2_5,wmt,0.025,F1_vs_F4,2135,-1.895137375104231,0.0582092379129883,-0.0666255457312559
timesfm_2_5,wmt,0.05,F1_vs_garch_evt,2139,0.866606268333959,0.3862550206203065,0.0229691235185713
timesfm_2_5,wmt,0.05,F1_vs_F4,2139,-2.5140180514560813,0.0120093525698725,-0.0355178279400073
timesfm_2_5,xom,0.01,F1_vs_garch_evt,2139,2.0965697280660325,0.0361489215565754,0.1164496850865967
timesfm_2_5,xom,0.01,F1_vs_F4,2099,-3.4731251985228644,0.0005248638257006,-0.2169299352570461
timesfm_2_5,xom,0.025,F1_vs_garch_evt,2139,2.9139143813616646,0.0036063481884246,0.0930013108083035
timesfm_2_5,xom,0.025,F1_vs_F4,2131,-3.369314809128852,0.000766981529516,-0.0872176068529222
timesfm_2_5,xom,0.05,F1_vs_garch_evt,2139,3.208890983119805,0.0013522080131042,0.0717001643860783
timesfm_2_5,xom,0.05,F1_vs_F4,2133,-3.6134448005541193,0.0003091522414711,-0.0446867414163441
timesfm_2_5,xrp,0.01,F1_vs_garch_evt,1659,-0.8025400075627841,0.4223556743696983,-0.0413193122600944
timesfm_2_5,xrp,0.01,F1_vs_F4,1611,-0.93078672544831,0.3521034407001222,-0.0209963155649742
timesfm_2_5,xrp,0.025,F1_vs_garch_evt,1659,-0.6819207046482846,0.4953843384340456,-0.0242816637745987
timesfm_2_5,xrp,0.025,F1_vs_F4,1659,-0.9506456851581202,0.3419228212615459,-0.0108317736622557
timesfm_2_5,xrp,0.05,F1_vs_garch_evt,1659,-0.644489808524073,0.5193470176849122,-0.0171658062874723
timesfm_2_5,xrp,0.05,F1_vs_F4,1659,-0.0281857474276015,0.9775173966833576,-0.0002335504863967
moirai_2_0,aapl,0.01,F1_vs_garch_evt,2139,2.12177014421447,0.0339717731971827,0.0709991722709084
moirai_2_0,aapl,0.01,F1_vs_F4,2106,-1.2655472280454996,0.2058152877965183,-0.0553791971201309
moirai_2_0,aapl,0.025,F1_vs_garch_evt,2139,1.8830182504689608,0.0598335472965466,0.0458408674361395
moirai_2_0,aapl,0.025,F1_vs_F4,2133,-1.226487979568752,0.2201505321228157,-0.0247641469880361
moirai_2_0,aapl,0.05,F1_vs_garch_evt,2139,2.161233643431155,0.0307879931985565,0.040907238277098
moirai_2_0,aapl,0.05,F1_vs_F4,2137,-0.1088265716835354,0.9133502696800292,-0.0012019767308016
moirai_2_0,amzn,0.01,F1_vs_garch_evt,2139,2.021451316665453,0.0433574384448093,0.0924851855174283
moirai_2_0,amzn,0.01,F1_vs_F4,2093,-2.464566728177306,0.0137977421776804,-0.1387990885114081
moirai_2_0,amzn,0.025,F1_vs_garch_evt,2139,2.1316701628701518,0.0331476988537589,0.0594386635473263
moirai_2_0,amzn,0.025,F1_vs_F4,2122,-1.9193989980745665,0.0550678872229849,-0.0416499548269831
moirai_2_0,amzn,0.05,F1_vs_garch_evt,2139,1.5389164032079077,0.1239726836047192,0.0318997951997197
moirai_2_0,amzn,0.05,F1_vs_F4,2139,-2.317121913911074,0.0205911352839537,-0.0305228054696216
moirai_2_0,audusd,0.01,F1_vs_garch_evt,2234,-0.0592602524258574,0.9527501220358467,-0.0020295679530483
moirai_2_0,audusd,0.01,F1_vs_F4,2194,-2.0123997596883365,0.0442998624701016,-0.0649344754643124
moirai_2_0,audusd,0.025,F1_vs_garch_evt,2234,0.752236714245109,0.4519880022756488,0.0173604979134761
moirai_2_0,audusd,0.025,F1_vs_F4,2194,0.3496622865529061,0.7266257344738883,0.004933896447564
moirai_2_0,audusd,0.05,F1_vs_garch_evt,2234,1.1231811354223626,0.2614813135595013,0.0188917935219482
moirai_2_0,audusd,0.05,F1_vs_F4,2234,-0.2664450819613727,0.7899210497464043,-0.0022423046802078
moirai_2_0,brent,0.01,F1_vs_garch_evt,2141,2.44240546712089,0.0146701579743737,0.1526973800574565
moirai_2_0,brent,0.01,F1_vs_F4,2058,-0.1732256522394575,0.8624911042263382,-0.0077115352193571
moirai_2_0,brent,0.025,F1_vs_garch_evt,2141,2.706787341608224,0.0068477515344319,0.1080255320359316
moirai_2_0,brent,0.025,F1_vs_F4,2097,-0.8401581841603453,0.4009155241250959,-0.0148948726105577
moirai_2_0,brent,0.05,F1_vs_garch_evt,2141,2.7134223354841724,0.0067125918798755,0.0774952318482416
moirai_2_0,brent,0.05,F1_vs_F4,2128,0.049510717295041,0.960516945056022,0.0005063424789459
moirai_2_0,btc,0.01,F1_vs_garch_evt,2808,-0.1465372191666026,0.8835078331445255,-0.0080397716554274
moirai_2_0,btc,0.01,F1_vs_F4,2717,-1.5053848641449992,0.1323414399269618,-0.0574056899619505
moirai_2_0,btc,0.025,F1_vs_garch_evt,2808,-0.224695737682868,0.8222323352785856,-0.0068706005629603
moirai_2_0,btc,0.025,F1_vs_F4,2806,-1.2883760535198907,0.1977213506272863,-0.019428772275945
moirai_2_0,btc,0.05,F1_vs_garch_evt,2808,0.0686480525921756,0.9452746581243168,0.001439321205794
moirai_2_0,btc,0.05,F1_vs_F4,2805,-1.729941482757945,0.0837507689441387,-0.0151330808689101
moirai_2_0,copper,0.01,F1_vs_garch_evt,2140,-0.8169173308240998,0.414066647027732,-0.03578259632404
moirai_2_0,copper,0.01,F1_vs_F4,2101,-0.1861039694771393,0.8523812035739032,-0.0074562492877956
moirai_2_0,copper,0.025,F1_vs_garch_evt,2140,-0.6677406904600436,0.5043711674410947,-0.0155865393071934
moirai_2_0,copper,0.025,F1_vs_F4,2140,-1.46454302720328,0.1431925879664235,-0.0234813562475166
moirai_2_0,copper,0.05,F1_vs_garch_evt,2140,-0.0907058522442,0.927734813188252,-0.0014256869165092
moirai_2_0,copper,0.05,F1_vs_F4,2140,-1.0028093832425125,0.3160662680171409,-0.0099735876560366
moirai_2_0,csi300,0.01,F1_vs_garch_evt,1680,1.5044243769262446,0.1326602091420342,0.1128506656821924
moirai_2_0,csi300,0.01,F1_vs_F4,1677,-2.1776311075932555,0.0295725662221744,-0.1580411976823734
moirai_2_0,csi300,0.025,F1_vs_garch_evt,1680,1.7612437910749768,0.0783791466881036,0.0708951742760427
moirai_2_0,csi300,0.025,F1_vs_F4,1677,-1.854435148927199,0.0638524749059731,-0.0689146995348933
moirai_2_0,csi300,0.05,F1_vs_garch_evt,1680,1.9778663418621696,0.0481070618792117,0.05520148981139
moirai_2_0,csi300,0.05,F1_vs_F4,1680,-1.5024380089992395,0.133172072518185,-0.0349257445288907
moirai_2_0,dax,0.01,F1_vs_garch_evt,2165,0.9178816569256788,0.3587831135481155,0.068595585411202
moirai_2_0,dax,0.01,F1_vs_F4,2124,-1.8988912279980896,0.0577142354852543,-0.1202702724796276
moirai_2_0,dax,0.025,F1_vs_garch_evt,2165,1.7704086501890306,0.076799855992287,0.0714651972039893
moirai_2_0,dax,0.025,F1_vs_F4,2124,-2.018011017476675,0.0437156783741303,-0.0590273490142449
moirai_2_0,dax,0.05,F1_vs_garch_evt,2165,2.3404857179576166,0.0193490777850136,0.063547809134281
moirai_2_0,dax,0.05,F1_vs_F4,2165,-1.314854692430078,0.1886980621789616,-0.0193048366575505
moirai_2_0,dgs10,0.01,F1_vs_garch_evt,2125,-1.2021202209911082,0.2294509564023141,-0.042858406020955
moirai_2_0,dgs10,0.01,F1_vs_F4,2124,-1.3887617798874643,0.1650508721147688,-0.0489245927695669
moirai_2_0,dgs10,0.025,F1_vs_garch_evt,2125,0.0205711912190068,0.9835896538749238,0.0004078725302349
moirai_2_0,dgs10,0.025,F1_vs_F4,2124,-0.5005056882734333,0.6167709314507849,-0.0076961215871505
moirai_2_0,dgs10,0.05,F1_vs_garch_evt,2125,0.958379408140257,0.3379805499504453,0.0144182742932228
moirai_2_0,dgs10,0.05,F1_vs_F4,2124,-1.0183831581211544,0.3086119403281133,-0.010068883388173
moirai_2_0,dgs2,0.01,F1_vs_garch_evt,2125,-0.8157708463327403,0.4147226811373434,-0.0420362927784041
moirai_2_0,dgs2,0.01,F1_vs_F4,2102,-1.996812087639838,0.0459744033896435,-0.121279564162705
moirai_2_0,dgs2,0.025,F1_vs_garch_evt,2125,0.4856596315833312,0.6272586029520917,0.0145664721048727
moirai_2_0,dgs2,0.025,F1_vs_F4,2102,-0.9550850979543636,0.3396445389913746,-0.0351818409869341
moirai_2_0,dgs2,0.05,F1_vs_garch_evt,2125,0.6761835729237391,0.4989977205141095,0.0152556004236724
moirai_2_0,dgs2,0.05,F1_vs_F4,2102,-1.6347479842422197,0.1022516949047312,-0.0375840906896708
moirai_2_0,dgs30,0.01,F1_vs_garch_evt,2125,0.0464664904742472,0.96294281020353,0.0014171297445694
moirai_2_0,dgs30,0.01,F1_vs_F4,2012,-3.4890603052357574,0.0004951537687522,-0.1929375038571525
moirai_2_0,dgs30,0.025,F1_vs_garch_evt,2125,0.6774648589381873,0.4981848418771899,0.0152265415052674
moirai_2_0,dgs30,0.025,F1_vs_F4,2055,-3.469870849613369,0.000531454041804,-0.0797937131542073
moirai_2_0,dgs30,0.05,F1_vs_garch_evt,2125,1.3938452489479634,0.1635101473411291,0.0227503276145553
moirai_2_0,dgs30,0.05,F1_vs_F4,2060,-4.464262064659211,8.468847800051612e-06,-0.0513111623745644
moirai_2_0,dgs5,0.01,F1_vs_garch_evt,2125,0.1938535619729909,0.8463090827957351,0.0086591533622778
moirai_2_0,dgs5,0.01,F1_vs_F4,2125,0.1450726775726359,0.8846672546897467,0.0053175217405926
moirai_2_0,dgs5,0.025,F1_vs_garch_evt,2125,0.9691161265205356,0.3325975914441804,0.025251917908415
moirai_2_0,dgs5,0.025,F1_vs_F4,2125,0.6432111242645429,0.5201565493323039,0.0138146694166755
moirai_2_0,dgs5,0.05,F1_vs_garch_evt,2125,1.2297963234169975,0.218909585991131,0.0228891244601549
moirai_2_0,dgs5,0.05,F1_vs_F4,2125,0.656214627346838,0.5117571191805984,0.0094204464417835
moirai_2_0,eth,0.01,F1_vs_garch_evt,1659,-0.5434551591994546,0.5868895147009543,-0.0279157649254094
moirai_2_0,eth,0.01,F1_vs_F4,1637,-2.3997222754371688,0.0165187252614473,-0.1138596141168543
moirai_2_0,eth,0.025,F1_vs_garch_evt,1659,0.4848742112387881,0.6278296291691369,0.0144878966192011
moirai_2_0,eth,0.025,F1_vs_F4,1659,-2.10927918868188,0.0350700622906129,-0.043402174057634
moirai_2_0,eth,0.05,F1_vs_garch_evt,1659,0.3532082941611049,0.723977191506237,0.0079269700536818
moirai_2_0,eth,0.05,F1_vs_F4,1659,-1.3591462480563676,0.174285089489934,-0.0167651344053167
moirai_2_0,ftse,0.01,F1_vs_garch_evt,2152,1.9284678791664605,0.0539284167853924,0.1292805518528964
moirai_2_0,ftse,0.01,F1_vs_F4,2143,-1.6949873033188134,0.0902231755732012,-0.0726535984445435
moirai_2_0,ftse,0.025,F1_vs_garch_evt,2152,2.128776422908247,0.0333860939020976,0.0792637533108373
moirai_2_0,ftse,0.025,F1_vs_F4,2144,-1.799009314023153,0.0721578533391838,-0.0396997626635496
moirai_2_0,ftse,0.05,F1_vs_garch_evt,2152,2.754755333047778,0.0059230619924567,0.0714589974341102
moirai_2_0,ftse,0.05,F1_vs_F4,2152,-1.1278579506299116,0.2595057017388975,-0.0183427587762117
moirai_2_0,gbpusd,0.01,F1_vs_garch_evt,2234,1.2886076261872597,0.1976680213307439,0.0337209159502758
moirai_2_0,gbpusd,0.01,F1_vs_F4,2152,-3.774670850390121,0.0001645576447626,-0.2163420480465063
moirai_2_0,gbpusd,0.025,F1_vs_garch_evt,2234,1.3945871023073406,0.1632791045910478,0.0237220750009622
moirai_2_0,gbpusd,0.025,F1_vs_F4,2175,-3.470346238538613,0.0005299237487332,-0.0419840715584025
moirai_2_0,gbpusd,0.05,F1_vs_garch_evt,2234,1.2426720597989385,0.2141191787103562,0.0152877386980974
moirai_2_0,gbpusd,0.05,F1_vs_F4,2222,-2.6141613482038872,0.0090051158020127,-0.0227898838647445
moirai_2_0,gold,0.01,F1_vs_garch_evt,2139,1.3466595977534148,0.1782326247599516,0.060833249031855
moirai_2_0,gold,0.01,F1_vs_F4,2116,-0.5157463025017356,0.6060855179592678,-0.0259697172076744
moirai_2_0,gold,0.025,F1_vs_garch_evt,2139,1.7703172748624263,0.0768167845182245,0.04387839005634
moirai_2_0,gold,0.025,F1_vs_F4,2118,0.3007856610791178,0.7636074795811485,0.0062142270701907
moirai_2_0,gold,0.05,F1_vs_garch_evt,2139,1.689693213088382,0.0912324540236961,0.0299107459995807
moirai_2_0,gold,0.05,F1_vs_F4,2139,0.7251932796535975,0.4684128275747778,0.0093971619002258
moirai_2_0,hsi,0.01,F1_vs_garch_evt,2080,1.3464136720369186,0.1783159161596521,0.0725027630442529
moirai_2_0,hsi,0.01,F1_vs_F4,2080,-1.4365087988204226,0.1510080728401733,-0.0732043989301606
moirai_2_0,hsi,0.025,F1_vs_garch_evt,2080,1.366166707064666,0.1720343952950349,0.0453591078317947
moirai_2_0,hsi,0.025,F1_vs_F4,2080,-1.935986661475663,0.0530047395811729,-0.0456766576807427
moirai_2_0,hsi,0.05,F1_vs_garch_evt,2080,0.9924528006142534,0.3210921855738319,0.0223856912702877
moirai_2_0,hsi,0.05,F1_vs_F4,2080,-1.7182621703542194,0.085897695720707,-0.023507648477134
moirai_2_0,jnj,0.01,F1_vs_garch_evt,2139,0.6706144178945301,0.5025386282921354,0.0341400417390269
moirai_2_0,jnj,0.01,F1_vs_F4,2110,-2.989114935151492,0.0028302025711976,-0.147010436442265
moirai_2_0,jnj,0.025,F1_vs_garch_evt,2139,0.8680509229257533,0.3854638781676576,0.0269487320912261
moirai_2_0,jnj,0.025,F1_vs_F4,2103,-2.2038690840716564,0.0276416063092732,-0.0466069161719202
moirai_2_0,jnj,0.05,F1_vs_garch_evt,2139,0.9329142504003036,0.350969584257817,0.0203819352667532
moirai_2_0,jnj,0.05,F1_vs_F4,2096,-1.9743090020046885,0.0484777742773057,-0.0225496518402059
moirai_2_0,jpm,0.01,F1_vs_garch_evt,2139,1.5117429494953625,0.1307470540882492,0.0757334240419697
moirai_2_0,jpm,0.01,F1_vs_F4,2076,-1.8819923566906795,0.0599768999206581,-0.088283105756685
moirai_2_0,jpm,0.025,F1_vs_garch_evt,2139,2.1571885347162687,0.0311020929018139,0.0731944207927117
moirai_2_0,jpm,0.025,F1_vs_F4,2076,-0.2410872580135638,0.8095113072062139,-0.0057535241597155
moirai_2_0,jpm,0.05,F1_vs_garch_evt,2139,1.878196102269545,0.0604903356688697,0.047172882841405
moirai_2_0,jpm,0.05,F1_vs_F4,2081,-0.6255561252092742,0.5316747520670431,-0.0087948273553142
moirai_2_0,ltc,0.01,F1_vs_garch_evt,2808,-0.5480342714426267,0.5837119480806102,-0.0232157795560528
moirai_2_0,ltc,0.01,F1_vs_F4,2786,-2.145913444522365,0.0319660685516357,-0.0923498503285289
moirai_2_0,ltc,0.025,F1_vs_garch_evt,2808,-1.1495334885335755,0.2504339989937414,-0.0253223890297274
moirai_2_0,ltc,0.025,F1_vs_F4,2804,-2.8611345263349217,0.0042525493467125,-0.0453833015921218
moirai_2_0,ltc,0.05,F1_vs_garch_evt,2808,-0.3059131344729521,0.7596934705607032,-0.0047582603697653
moirai_2_0,ltc,0.05,F1_vs_F4,2808,-2.529122729848207,0.0114891361190904,-0.0228955165831601
moirai_2_0,msft,0.01,F1_vs_garch_evt,2139,1.957541755585354,0.0504137295354863,0.0729933362755748
moirai_2_0,msft,0.01,F1_vs_F4,2103,-1.3802005874195116,0.167671658163595,-0.0534917253062163
moirai_2_0,msft,0.025,F1_vs_garch_evt,2139,1.9491600835656708,0.0514069191024833,0.0500347415126953
moirai_2_0,msft,0.025,F1_vs_F4,2116,-0.6038977705914613,0.5459763761783287,-0.0111219926634955
moirai_2_0,msft,0.05,F1_vs_garch_evt,2139,2.156045437132459,0.031191350789861,0.043091610025144
moirai_2_0,msft,0.05,F1_vs_F4,2139,-0.0839095234789898,0.9331362231695152,-0.0009289015891854
moirai_2_0,natgas,0.01,F1_vs_garch_evt,2141,1.6543675731689018,0.0981994998314012,0.2433728610276215
moirai_2_0,natgas,0.01,F1_vs_F4,2081,-0.8657973138148176,0.3867011733179633,-0.0539115502753307
moirai_2_0,natgas,0.025,F1_vs_garch_evt,2141,1.953445136466444,0.0508970094911986,0.1554070877112017
moirai_2_0,natgas,0.025,F1_vs_F4,2083,-0.5206441781551772,0.6026700301819601,-0.014420193386227
moirai_2_0,natgas,0.05,F1_vs_garch_evt,2141,1.9378721806523629,0.0527702136019869,0.1033196967401181
moirai_2_0,natgas,0.05,F1_vs_F4,2123,-0.3340799940247177,0.7383522082433469,-0.0053157908325413
moirai_2_0,ndx,0.01,F1_vs_garch_evt,2139,2.2437603395859607,0.0249498057565836,0.1017855719209138
moirai_2_0,ndx,0.01,F1_vs_F4,2136,-1.6108336691679566,0.1073637994393238,-0.0761556366491071
moirai_2_0,ndx,0.025,F1_vs_garch_evt,2139,2.723100584812854,0.0065197896183845,0.0856691335722039
moirai_2_0,ndx,0.025,F1_vs_F4,2133,-1.3716090687623397,0.1703294940119315,-0.0336446681865574
moirai_2_0,ndx,0.05,F1_vs_garch_evt,2139,3.5966087437954006,0.0003297067269369,0.0893288026583617
moirai_2_0,ndx,0.05,F1_vs_F4,2139,-0.9229933381694276,0.3561148254377891,-0.0126154342192081
moirai_2_0,nikkei,0.01,F1_vs_garch_evt,2066,0.3073448281455877,0.7586119095571136,0.0120599367353615
moirai_2_0,nikkei,0.01,F1_vs_F4,2005,-1.6168292448072668,0.1060725332131649,-0.0649731189015471
moirai_2_0,nikkei,0.025,F1_vs_garch_evt,2066,-0.3880016177727525,0.6980548287625097,-0.0099793044656951
moirai_2_0,nikkei,0.025,F1_vs_F4,2024,-1.388029669966604,0.1652808502976711,-0.0284631386993283
moirai_2_0,nikkei,0.05,F1_vs_garch_evt,2066,-0.3532197003014927,0.7239597931748422,-0.0068067028862883
moirai_2_0,nikkei,0.05,F1_vs_F4,2066,-2.3186630349041777,0.0205105115567248,-0.033003967845764
moirai_2_0,nvda,0.01,F1_vs_garch_evt,2139,1.961250595676009,0.0499794121610679,0.0631259508199596
moirai_2_0,nvda,0.01,F1_vs_F4,2077,-0.0910881310366683,0.9274313511921028,-0.0027696671902338
moirai_2_0,nvda,0.025,F1_vs_garch_evt,2139,2.6987576281908248,0.0070146434544188,0.0552304743375746
moirai_2_0,nvda,0.025,F1_vs_F4,2089,-0.3235759878064002,0.7462914742895137,-0.0048474867328988
moirai_2_0,nvda,0.05,F1_vs_garch_evt,2139,2.5984582840871373,0.0094286768662497,0.0423960927230827
moirai_2_0,nvda,0.05,F1_vs_F4,2139,-0.4913310157437943,0.6232427787911686,-0.0043266888333208
moirai_2_0,rut,0.01,F1_vs_garch_evt,2139,2.307300079816397,0.0211332081330914,0.1114306112163005
moirai_2_0,rut,0.01,F1_vs_F4,2063,-3.5533480377859883,0.000388910882907,-0.1477541217388493
moirai_2_0,rut,0.025,F1_vs_garch_evt,2139,2.498881384971174,0.0125331007805184,0.0815778907064903
moirai_2_0,rut,0.025,F1_vs_F4,2088,-3.410103080720114,0.0006617390049783,-0.0556112383460994
moirai_2_0,rut,0.05,F1_vs_garch_evt,2139,2.7832468355933,0.005429103379555,0.0672311534113199
moirai_2_0,rut,0.05,F1_vs_F4,2099,-2.4786020225946364,0.0132679351127108,-0.0241538519941948
moirai_2_0,spx,0.01,F1_vs_garch_evt,2139,1.6369248178897828,0.1017933501727584,0.1074057908061323
moirai_2_0,spx,0.01,F1_vs_F4,2109,-2.00722336377934,0.0448533258908883,-0.1630416469565065
