model,asset,alpha,pair,n,stat_frozen,p_frozen,stat_nw,p_nw,nw_lag,mean_diff
moirai_2_0,eth,0.01,F1_vs_garch_evt,1659,-0.5434551591994546,0.5868895147009543,-0.5452514998306537,0.5855805559570331,7,-0.0279157649254094
moirai_2_0,eth,0.01,F1_vs_F4,1637,-2.3997222754371688,0.0165187252614473,-2.383847693098895,0.017132691480307827,7,-0.1138596141168543
moirai_2_0,eth,0.025,F1_vs_garch_evt,1659,0.4848742112387881,0.6278296291691369,0.497917329605428,0.6185423122666132,7,0.0144878966192011
moirai_2_0,eth,0.025,F1_vs_F4,1659,-2.10927918868188,0.0350700622906129,-1.997678074145777,0.04575157278185671,7,-0.043402174057634
moirai_2_0,eth,0.05,F1_vs_garch_evt,1659,0.3532082941611049,0.723977191506237,0.3647536258018905,0.7152953247252529,7,0.0079269700536818
moirai_2_0,eth,0.05,F1_vs_F4,1659,-1.3591462480563676,0.174285089489934,-1.2401517448171255,0.2149192728817848,7,-0.0167651344053167
moirai_2_0,ftse,0.01,F1_vs_garch_evt,2152,1.9284678791664605,0.0539284167853924,1.8902243141679065,0.05872796617342724,7,0.1292805518528964
moirai_2_0,ftse,0.01,F1_vs_F4,2143,-1.6949873033188134,0.0902231755732012,-1.5735989272843072,0.11558020141663983,7,-0.0726535984445435
moirai_2_0,ftse,0.025,F1_vs_garch_evt,2152,2.128776422908247,0.0333860939020976,2.0780237852115437,0.03770716847931954,7,0.0792637533108373
moirai_2_0,ftse,0.025,F1_vs_F4,2144,-1.799009314023153,0.0721578533391838,-1.4678463704937494,0.14214595845795985,7,-0.0396997626635496
moirai_2_0,ftse,0.05,F1_vs_garch_evt,2152,2.754755333047778,0.0059230619924567,2.518424191583085,0.011788125632214763,7,0.0714589974341102
moirai_2_0,ftse,0.05,F1_vs_F4,2152,-1.1278579506299116,0.2595057017388975,-0.9536742306959722,0.34024856815155147,7,-0.0183427587762117
moirai_2_0,gbpusd,0.01,F1_vs_garch_evt,2234,1.2886076261872597,0.1976680213307439,1.2418271395655462,0.2143003470785947,7,0.0337209159502758
moirai_2_0,gbpusd,0.01,F1_vs_F4,2152,-3.774670850390121,0.0001645576447626,-3.571546490424083,0.00035487953644142145,7,-0.2163420480465063
moirai_2_0,gbpusd,0.025,F1_vs_garch_evt,2234,1.3945871023073406,0.1632791045910478,1.3534964311892397,0.1758970893892664,7,0.0237220750009622
moirai_2_0,gbpusd,0.025,F1_vs_F4,2175,-3.470346238538613,0.0005299237487332,-3.2908911522050435,0.000998705486385587,7,-0.0419840715584025
moirai_2_0,gbpusd,0.05,F1_vs_garch_evt,2234,1.2426720597989385,0.2141191787103562,1.1750755369848507,0.23996449669815068,7,0.0152877386980974
moirai_2_0,gbpusd,0.05,F1_vs_F4,2222,-2.6141613482038872,0.0090051158020127,-2.5204543476482026,0.011720344057577048,7,-0.0227898838647445
moirai_2_0,gold,0.01,F1_vs_garch_evt,2139,1.3466595977534148,0.1782326247599516,1.3392772799060984,0.18048042232938388,7,0.060833249031855
moirai_2_0,gold,0.01,F1_vs_F4,2116,-0.5157463025017356,0.6060855179592678,-0.5037217221484641,0.6144569415992525,7,-0.0259697172076744
moirai_2_0,gold,0.025,F1_vs_garch_evt,2139,1.7703172748624263,0.0768167845182245,1.704283609914227,0.08832811549012809,7,0.04387839005634
moirai_2_0,gold,0.025,F1_vs_F4,2118,0.3007856610791178,0.7636074795811485,0.2857713183932204,0.7750532770301031,7,0.0062142270701907
moirai_2_0,gold,0.05,F1_vs_garch_evt,2139,1.689693213088382,0.0912324540236961,1.6488211379515092,0.09918428313704175,7,0.0299107459995807
moirai_2_0,gold,0.05,F1_vs_F4,2139,0.7251932796535975,0.4684128275747778,0.7186741135698693,0.4723417367209106,7,0.0093971619002258
moirai_2_0,hsi,0.01,F1_vs_garch_evt,2080,1.3464136720369186,0.1783159161596521,1.326686236803245,0.18461249563084037,7,0.0725027630442529
moirai_2_0,hsi,0.01,F1_vs_F4,2080,-1.4365087988204226,0.1510080728401733,-1.3626727526861828,0.17298566877276755,7,-0.0732043989301606
moirai_2_0,hsi,0.025,F1_vs_garch_evt,2080,1.366166707064666,0.1720343952950349,1.267524304273521,0.20496787887298584,7,0.0453591078317947
moirai_2_0,hsi,0.025,F1_vs_F4,2080,-1.935986661475663,0.0530047395811729,-1.8316808225820678,0.0669989874622754,7,-0.0456766576807427
moirai_2_0,hsi,0.05,F1_vs_garch_evt,2080,0.9924528006142534,0.3210921855738319,0.9291688846007342,0.3528015700066114,7,0.0223856912702877
moirai_2_0,hsi,0.05,F1_vs_F4,2080,-1.7182621703542194,0.085897695720707,-1.5763315376454745,0.11494941711153683,7,-0.023507648477134
moirai_2_0,jnj,0.01,F1_vs_garch_evt,2139,0.6706144178945301,0.5025386282921354,0.6173704218065582,0.5369904268827581,7,0.0341400417390269
moirai_2_0,jnj,0.01,F1_vs_F4,2110,-2.989114935151492,0.0028302025711976,-2.5201711608666737,0.0117297781233896,7,-0.147010436442265
moirai_2_0,jnj,0.025,F1_vs_garch_evt,2139,0.8680509229257533,0.3854638781676576,0.7824420641997755,0.43395482118464157,7,0.0269487320912261
moirai_2_0,jnj,0.025,F1_vs_F4,2103,-2.2038690840716564,0.0276416063092732,-2.1476157143203785,0.03174429602024942,7,-0.0466069161719202
moirai_2_0,jnj,0.05,F1_vs_garch_evt,2139,0.9329142504003036,0.350969584257817,0.7937098169618054,0.42736438386868625,7,0.0203819352667532
moirai_2_0,jnj,0.05,F1_vs_F4,2096,-1.9743090020046885,0.0484777742773057,-1.9944172859333629,0.046106470995786575,7,-0.0225496518402059
moirai_2_0,jpm,0.01,F1_vs_garch_evt,2139,1.5117429494953625,0.1307470540882492,1.3698906393127959,0.17072104216686945,7,0.0757334240419697
moirai_2_0,jpm,0.01,F1_vs_F4,2076,-1.8819923566906795,0.0599768999206581,-1.6397465356766796,0.10105787875990457,7,-0.088283105756685
moirai_2_0,jpm,0.025,F1_vs_garch_evt,2139,2.1571885347162687,0.0311020929018139,1.9171696963560845,0.05521637655470091,7,0.0731944207927117
moirai_2_0,jpm,0.025,F1_vs_F4,2076,-0.2410872580135638,0.8095113072062139,-0.2179211910386395,0.8274905158537225,7,-0.0057535241597155
moirai_2_0,jpm,0.05,F1_vs_garch_evt,2139,1.878196102269545,0.0604903356688697,1.6666901630721846,0.09557602992677539,7,0.047172882841405
moirai_2_0,jpm,0.05,F1_vs_F4,2081,-0.6255561252092742,0.5316747520670431,-0.5689869799440594,0.5693649758419377,7,-0.0087948273553142
moirai_2_0,ltc,0.01,F1_vs_garch_evt,2808,-0.5480342714426267,0.5837119480806102,-0.5220423137587296,0.601640869568574,8,-0.0232157795560528
moirai_2_0,ltc,0.01,F1_vs_F4,2786,-2.145913444522365,0.0319660685516357,-2.1682292106033287,0.030141251368039246,8,-0.0923498503285289
moirai_2_0,ltc,0.025,F1_vs_garch_evt,2808,-1.1495334885335755,0.2504339989937414,-1.14611558449303,0.25174733003894856,8,-0.0253223890297274
moirai_2_0,ltc,0.025,F1_vs_F4,2804,-2.8611345263349217,0.0042525493467125,-2.9264892186658735,0.0034281138768947894,8,-0.0453833015921218
moirai_2_0,ltc,0.05,F1_vs_garch_evt,2808,-0.3059131344729521,0.7596934705607032,-0.31907921120642896,0.7496664474223822,8,-0.0047582603697653
moirai_2_0,ltc,0.05,F1_vs_F4,2808,-2.529122729848207,0.0114891361190904,-2.5555756968494308,0.010601230008387308,8,-0.0228955165831601
moirai_2_0,msft,0.01,F1_vs_garch_evt,2139,1.957541755585354,0.0504137295354863,1.8399967770612409,0.0657687104910536,7,0.0729933362755748
moirai_2_0,msft,0.01,F1_vs_F4,2103,-1.3802005874195116,0.167671658163595,-1.2887832474828995,0.19747345166112984,7,-0.0534917253062163
moirai_2_0,msft,0.025,F1_vs_garch_evt,2139,1.9491600835656708,0.0514069191024833,1.7821456086093326,0.07472548988703287,7,0.0500347415126953
moirai_2_0,msft,0.025,F1_vs_F4,2116,-0.6038977705914613,0.5459763761783287,-0.5624999061049899,0.5737754675879274,7,-0.0111219926634955
moirai_2_0,msft,0.05,F1_vs_garch_evt,2139,2.156045437132459,0.031191350789861,1.936672410090901,0.052785400387546755,7,0.043091610025144
moirai_2_0,msft,0.05,F1_vs_F4,2139,-0.0839095234789898,0.9331362231695152,-0.07720738245985674,0.9384585688259268,7,-0.0009289015891854
moirai_2_0,natgas,0.01,F1_vs_garch_evt,2141,1.6543675731689018,0.0981994998314012,1.467166781893608,0.14233069089820183,7,0.2433728610276215
moirai_2_0,natgas,0.01,F1_vs_F4,2081,-0.8657973138148176,0.3867011733179633,-0.8196560651812936,0.41241220267509315,7,-0.0539115502753307
moirai_2_0,natgas,0.025,F1_vs_garch_evt,2141,1.953445136466444,0.0508970094911986,1.687089538300555,0.09158613637245083,7,0.1554070877112017
moirai_2_0,natgas,0.025,F1_vs_F4,2083,-0.5206441781551772,0.6026700301819601,-0.4709917824389956,0.6376466031947812,7,-0.014420193386227
moirai_2_0,natgas,0.05,F1_vs_garch_evt,2141,1.9378721806523629,0.0527702136019869,1.6805298523923462,0.09285427111547517,7,0.1033196967401181
moirai_2_0,natgas,0.05,F1_vs_F4,2123,-0.3340799940247177,0.7383522082433469,-0.29517617648048855,0.7678593000352834,7,-0.0053157908325413
moirai_2_0,ndx,0.01,F1_vs_garch_evt,2139,2.2437603395859607,0.0249498057565836,2.1179449664847128,0.0341797287653367,7,0.1017855719209138
moirai_2_0,ndx,0.01,F1_vs_F4,2136,-1.6108336691679566,0.1073637994393238,-1.3406750543416681,0.18002597718599644,7,-0.0761556366491071
moirai_2_0,ndx,0.025,F1_vs_garch_evt,2139,2.723100584812854,0.0065197896183845,2.441492408569253,0.014626695850477267,7,0.0856691335722039
moirai_2_0,ndx,0.025,F1_vs_F4,2133,-1.3716090687623397,0.1703294940119315,-1.1352589001193774,0.2562668572797302,7,-0.0336446681865574
moirai_2_0,ndx,0.05,F1_vs_garch_evt,2139,3.5966087437954006,0.0003297067269369,3.0977788951537573,0.0019497683848650471,7,0.0893288026583617
moirai_2_0,ndx,0.05,F1_vs_F4,2139,-0.9229933381694276,0.3561148254377891,-0.8049291307388518,0.42086057698131185,7,-0.0126154342192081
moirai_2_0,nikkei,0.01,F1_vs_garch_evt,2066,0.3073448281455877,0.7586119095571136,0.2842910376888757,0.7761873538122452,7,0.0120599367353615
moirai_2_0,nikkei,0.01,F1_vs_F4,2005,-1.6168292448072668,0.1060725332131649,-1.7299149866459416,0.08364546527606698,7,-0.0649731189015471
moirai_2_0,nikkei,0.025,F1_vs_garch_evt,2066,-0.3880016177727525,0.6980548287625097,-0.3497447300686175,0.7265302813602457,7,-0.0099793044656951
moirai_2_0,nikkei,0.025,F1_vs_F4,2024,-1.388029669966604,0.1652808502976711,-1.3916068468490244,0.16404148438156718,7,-0.0284631386993283
moirai_2_0,nikkei,0.05,F1_vs_garch_evt,2066,-0.3532197003014927,0.7239597931748422,-0.32866608177629575,0.7424080941045124,7,-0.0068067028862883
moirai_2_0,nikkei,0.05,F1_vs_F4,2066,-2.3186630349041777,0.0205105115567248,-2.3061220669321187,0.021103812608764372,7,-0.033003967845764
moirai_2_0,nvda,0.01,F1_vs_garch_evt,2139,1.961250595676009,0.0499794121610679,1.9985708816314165,0.04565480355801399,7,0.0631259508199596
moirai_2_0,nvda,0.01,F1_vs_F4,2077,-0.0910881310366683,0.9274313511921028,-0.0911593701230031,0.9273659584289311,7,-0.0027696671902338
moirai_2_0,nvda,0.025,F1_vs_garch_evt,2139,2.6987576281908248,0.0070146434544188,2.627761962638858,0.008594863569151956,7,0.0552304743375746
moirai_2_0,nvda,0.025,F1_vs_F4,2089,-0.3235759878064002,0.7462914742895137,-0.3020135113674097,0.7626417630323319,7,-0.0048474867328988
moirai_2_0,nvda,0.05,F1_vs_garch_evt,2139,2.5984582840871373,0.0094286768662497,2.404397569036528,0.01619914523598487,7,0.0423960927230827
moirai_2_0,nvda,0.05,F1_vs_F4,2139,-0.4913310157437943,0.6232427787911686,-0.44859929654106073,0.6537207413434518,7,-0.0043266888333208
moirai_2_0,rut,0.01,F1_vs_garch_evt,2139,2.307300079816397,0.0211332081330914,1.7673944722712094,0.07716218804693264,7,0.1114306112163005
moirai_2_0,rut,0.01,F1_vs_F4,2063,-3.5533480377859883,0.000388910882907,-2.6443712143251386,0.008184284451825397,7,-0.1477541217388493
moirai_2_0,rut,0.025,F1_vs_garch_evt,2139,2.498881384971174,0.0125331007805184,1.8660498812468245,0.06203438702913,7,0.0815778907064903
moirai_2_0,rut,0.025,F1_vs_F4,2088,-3.410103080720114,0.0006617390049783,-3.0426738826797077,0.0023448630101201573,7,-0.0556112383460994
moirai_2_0,rut,0.05,F1_vs_garch_evt,2139,2.7832468355933,0.005429103379555,2.103833472571044,0.035392975853069775,7,0.0672311534113199
moirai_2_0,rut,0.05,F1_vs_F4,2099,-2.4786020225946364,0.0132679351127108,-2.3033888080501983,0.02125697689049133,7,-0.0241538519941948
moirai_2_0,spx,0.01,F1_vs_garch_evt,2139,1.6369248178897828,0.1017933501727584,1.3679205132269205,0.17133695803283588,7,0.1074057908061323
moirai_2_0,spx,0.01,F1_vs_F4,2109,-2.00722336377934,0.0448533258908883,-1.4887734822037837,0.13654702745308556,7,-0.1630416469565065
moirai_2_0,spx,0.025,F1_vs_garch_evt,2139,2.414405999189446,0.0158443793273896,1.9720433608165544,0.048604656803114876,7,0.1027704895582211
moirai_2_0,spx,0.025,F1_vs_F4,2102,-1.1024807812285735,0.2703789793734324,-0.8618158581614662,0.3887888569335747,7,-0.0353496343361874
moirai_2_0,spx,0.05,F1_vs_garch_evt,2139,3.3829376330397443,0.0007300742706213,2.686231698811923,0.007226295865156995,7,0.1078401573998485
moirai_2_0,spx,0.05,F1_vs_F4,2131,0.1132986880830716,0.909804434359824,0.08718634138604119,0.9305233960070505,7,0.0021221766432256
moirai_2_0,usdcad,0.01,F1_vs_garch_evt,2234,1.5632659126197048,0.1181317613724645,1.554052013352157,0.12017201025078705,7,0.064510694820853
moirai_2_0,usdcad,0.01,F1_vs_F4,2185,-2.0313453304917752,0.0423408413330114,-2.0319221536757555,0.0421615374007529,7,-0.0860295952786542
moirai_2_0,usdcad,0.025,F1_vs_garch_evt,2234,2.0798837624618542,0.0376500099186617,2.0727321961402865,0.03819720968218987,7,0.054037339914204
moirai_2_0,usdcad,0.025,F1_vs_F4,2221,-2.3602000255534303,0.0183511401902442,-2.3286509849886246,0.019877562719809783,7,-0.0426533300993999
moirai_2_0,usdcad,0.05,F1_vs_garch_evt,2234,2.161370487323925,0.0307727043775525,2.206430253529405,0.027353888703009144,7,0.0394821729775587
moirai_2_0,usdcad,0.05,F1_vs_F4,2234,-1.2147625148925132,0.2245851174122672,-1.180799173260734,0.2376825125931772,7,-0.0111324255256821
moirai_2_0,usdchf,0.01,F1_vs_garch_evt,2233,1.3579603128024589,0.1746135333599774,1.3186647139923955,0.18728122837106032,7,0.0759502855229575
moirai_2_0,usdchf,0.01,F1_vs_F4,2217,-1.721886662692942,0.085229600078012,-1.7440478060666438,0.08115075410431949,7,-0.0655168541678721
moirai_2_0,usdchf,0.025,F1_vs_garch_evt,2233,1.365465168137198,0.1722444864360243,1.349320830482658,0.17723393769590667,7,0.0428496151461348
moirai_2_0,usdchf,0.025,F1_vs_F4,2215,-1.9407648158732005,0.0524135897739381,-1.8735449957126404,0.060993165404055416,7,-0.0358274004121337
moirai_2_0,usdchf,0.05,F1_vs_garch_evt,2233,1.5485302723839,0.1216364481706215,1.5565397804721772,0.11957979083677794,7,0.031216814693695
moirai_2_0,usdchf,0.05,F1_vs_F4,2210,-0.60890676383933,0.5426488521557904,-0.5883583309713357,0.5562918004605402,7,-0.0058573756271509
moirai_2_0,wmt,0.01,F1_vs_garch_evt,2139,-0.0607141333377203,0.9515925502573128,-0.059013172411742844,0.952941616330373,7,-0.0034498533447283
moirai_2_0,wmt,0.01,F1_vs_F4,2115,-2.089145193169174,0.0368139648462848,-2.098251427760365,0.03588294079100529,7,-0.2282128981894061
moirai_2_0,wmt,0.025,F1_vs_garch_evt,2139,0.1548294924315209,0.8769703544330196,0.14889557631133596,0.8816360318968517,7,0.0054347672852849
moirai_2_0,wmt,0.025,F1_vs_F4,2123,-1.9276109554266048,0.0540368604857254,-1.907787472832147,0.05641869052759896,7,-0.0620436963378731
moirai_2_0,wmt,0.05,F1_vs_garch_evt,2139,0.9412091258068076,0.3467040314311224,0.8903876174567975,0.3732577889208659,7,0.0234862079303172
moirai_2_0,wmt,0.05,F1_vs_F4,2137,-2.3217787189197785,0.0203384787721171,-2.2675275738443514,0.023358016425561345,7,-0.0321038143743792
moirai_2_0,xom,0.01,F1_vs_garch_evt,2139,1.65969775881377,0.0971219249655536,1.4934605535854608,0.135316672465861,7,0.0963482846885975
moirai_2_0,xom,0.01,F1_vs_F4,2131,-3.0180229140802504,0.0025744548068967,-3.1446162306286443,0.0016630483357622516,7,-0.1994521154107281
moirai_2_0,xom,0.025,F1_vs_garch_evt,2139,2.3847007501005817,0.0171797200453713,2.0588189556376344,0.039511585089211154,7,0.0758668295531502
moirai_2_0,xom,0.025,F1_vs_F4,2134,-2.8706447637750534,0.0041367396574593,-2.8509870026473747,0.004358375097834211,7,-0.089966023420775
moirai_2_0,xom,0.05,F1_vs_garch_evt,2139,2.7097264609677,0.0067876308209135,2.2497187071189195,0.024466807237963684,7,0.0594613694611942
moirai_2_0,xom,0.05,F1_vs_F4,2126,-3.0836284414646657,0.0020712227568848,-2.94742842266251,0.0032042892418822078,7,-0.0397597677573752
moirai_2_0,xrp,0.01,F1_vs_garch_evt,1659,-0.1252902374292104,0.9003089699030957,-0.1472097157176888,0.8829664921136193,7,-0.0052245497516003
moirai_2_0,xrp,0.01,F1_vs_F4,1600,-0.4693686163024881,0.6388701703050972,-0.4568812307842816,0.6477564153988413,7,-0.0203458122011901
moirai_2_0,xrp,0.025,F1_vs_garch_evt,1659,-0.2370399840964146,0.8126550547295117,-0.2523730615570442,0.8007527201343025,7,-0.0058781804768851
moirai_2_0,xrp,0.025,F1_vs_F4,1659,-0.8277611053495679,0.4079249315360332,-0.8145576938655313,0.41532553513154435,7,-0.019046297493162
moirai_2_0,xrp,0.05,F1_vs_garch_evt,1659,-0.585220713875782,0.5584789548773714,-0.6028136373374368,0.5466326735064775,7,-0.0113045235178025
moirai_2_0,xrp,0.05,F1_vs_F4,1659,-0.3659093042741645,0.7144794331807027,-0.3626284007241076,0.7168824916573455,7,-0.0055523346782999
lag_llama,aapl,0.01,F1_vs_garch_evt,2139,3.081329163116238,0.0020870515354492,3.053328823388123,0.002263177983001796,7,0.2314537607807046
lag_llama,aapl,0.01,F1_vs_F4,2081,-2.7933215980358823,0.0052647515454712,-2.365120946742886,0.01802418359594049,7,-0.1399811872443391
lag_llama,aapl,0.025,F1_vs_garch_evt,2139,4.082039014038872,4.628345906358492e-05,4.052052304444317,5.077031092359796e-05,7,0.1873206135677449
lag_llama,aapl,0.025,F1_vs_F4,2130,-2.8241088720104504,0.0047853591747977,-2.3691875512884897,0.01782721075296889,7,-0.0586447498904893
lag_llama,aapl,0.05,F1_vs_garch_evt,2139,4.959230613427314,7.634764605976885e-07,4.837642986116173,1.3138786298938498e-06,7,0.1678222937681328
lag_llama,aapl,0.05,F1_vs_F4,2139,-1.9320151348894676,0.0534896197202546,-1.6560995836622974,0.09770165366224748,7,-0.0209967615781802
lag_llama,amzn,0.01,F1_vs_garch_evt,2139,2.9516164312153643,0.0031955623021553,2.8499838838738665,0.0043721444396636056,7,0.1489463527034148
lag_llama,amzn,0.01,F1_vs_F4,2109,-2.469679221794333,0.0136021093411635,-2.2187966316208763,0.02650056328615258,7,-0.0785388987913869
lag_llama,amzn,0.025,F1_vs_garch_evt,2139,4.356438749520329,1.3844731283855468e-05,4.019520092678248,5.831680847268039e-05,7,0.152422839968694
lag_llama,amzn,0.025,F1_vs_F4,2139,-1.810296516069384,0.0703901538224879,-1.6202276519785914,0.105183383514305,7,-0.0270878373902602
lag_llama,amzn,0.05,F1_vs_garch_evt,2139,4.333808632061906,1.533431337091894e-05,4.063495815540621,4.834318938651272e-05,7,0.1192935517770589
lag_llama,amzn,0.05,F1_vs_F4,2139,-0.2679600881303298,0.7887558893353391,-0.24879204795163348,0.8035216425601,7,-0.0022585780119496
lag_llama,audusd,0.01,F1_vs_garch_evt,2234,1.04047879412531,0.2982301522973506,1.0430475907220065,0.2969262519184448,7,0.0449921774551088
lag_llama,audusd,0.01,F1_vs_F4,2220,-2.3591762224202824,0.0184017584740888,-2.1416053071543146,0.032225256313875406,7,-0.084266428384804
lag_llama,audusd,0.025,F1_vs_garch_evt,2234,2.5527720840832853,0.0107529322636728,2.543708259855491,0.010968265062277993,7,0.0772933126443566
lag_llama,audusd,0.025,F1_vs_F4,2234,-0.915035847889066,0.3602716087725092,-0.8626281598187846,0.38834194256179844,7,-0.0138123631300663
lag_llama,audusd,0.05,F1_vs_garch_evt,2234,2.9748870922704307,0.0029623960415633,2.905939230987311,0.0036615255201044583,7,0.0679796257450852
lag_llama,audusd,0.05,F1_vs_F4,2234,0.5785974063740902,0.5629192061519483,0.551397745365257,0.5813610459301597,7,0.0051263106892944
lag_llama,brent,0.01,F1_vs_garch_evt,2141,2.505408035570424,0.0123047687067387,2.4592734313306486,0.013921854055026328,7,0.2826129778982061
lag_llama,brent,0.01,F1_vs_F4,2080,1.5063939636452048,0.1321179884603852,1.3805886101896945,0.1674054873653823,7,0.0772529303264187
lag_llama,brent,0.025,F1_vs_garch_evt,2141,3.022170830162937,0.0025394467786691,2.892630882293374,0.0038202997440339725,7,0.2174855887164243
lag_llama,brent,0.025,F1_vs_F4,2105,0.7775673120610095,0.4369115575702139,0.7388501079426005,0.4599980209715089,7,0.0160699988502924
lag_llama,brent,0.05,F1_vs_garch_evt,2141,3.697372867566844,0.0002233237230323,3.5610100631538044,0.0003694309228363668,7,0.1838483116694933
lag_llama,brent,0.05,F1_vs_F4,2141,1.319050408975073,0.1872933828162476,1.2618706828094182,0.2069953228550525,7,0.0141452729661547
lag_llama,btc,0.01,F1_vs_garch_evt,2808,0.8102048002967835,0.4178911591144677,0.7802612331443098,0.4352371263811805,8,0.0831193251549523
lag_llama,btc,0.01,F1_vs_F4,2705,0.3523332191713962,0.7246158360343548,0.32278225513052733,0.7468601526392857,8,0.0200465211694898
lag_llama,btc,0.025,F1_vs_garch_evt,2808,1.34949631213457,0.1772864317049372,1.2752529776788049,0.2022197153608496,8,0.072047564786599
lag_llama,btc,0.025,F1_vs_F4,2804,-0.155149195815258,0.8767148700007606,-0.14214362860377427,0.886966557381075,8,-0.0037226459094957
lag_llama,btc,0.05,F1_vs_garch_evt,2808,2.430572624852969,0.0151372374968561,2.2515357444535686,0.024351625597166082,8,0.0859273177074256
lag_llama,btc,0.05,F1_vs_F4,2808,-0.4104301186230383,0.681521780816301,-0.37765677695429994,0.7056855808351361,8,-0.0050452987002753
lag_llama,copper,0.01,F1_vs_garch_evt,2140,0.8492047625001085,0.3958623934715076,0.8446089937885412,0.3983291858756075,7,0.0736786170078711
lag_llama,copper,0.01,F1_vs_F4,2118,1.0296600661522912,0.3032872303986046,1.0329120999222219,0.3016450357517364,7,0.0668943619248861
lag_llama,copper,0.025,F1_vs_garch_evt,2140,1.0452654033313913,0.2960184296202984,1.043809640274581,0.29657347052083494,7,0.051079731434985
lag_llama,copper,0.025,F1_vs_F4,2140,0.4397034952475226,0.6601962909222068,0.42442062814203446,0.6712590793830564,7,0.010478937287185
lag_llama,copper,0.05,F1_vs_garch_evt,2140,1.7010617695684185,0.0890767320367768,1.7314696588747083,0.08336803187525632,7,0.0560842868501405
lag_llama,copper,0.05,F1_vs_F4,2140,1.0540211470605432,0.2919922785198306,1.0235628458890207,0.30604180171868567,7,0.0128479968959156
lag_llama,csi300,0.01,F1_vs_garch_evt,1680,1.0545779565008768,0.2917701178390869,0.9525476419829486,0.34081931623178496,7,0.0890530468408997
lag_llama,csi300,0.01,F1_vs_F4,1669,-3.261405719407609,0.0011309870347137,-3.0472901628484093,0.0023091468684537375,7,-0.1240943580925543
lag_llama,csi300,0.025,F1_vs_garch_evt,1680,1.956531146583783,0.0505681707859009,1.769954825174481,0.07673466653690975,7,0.0955324854356747
lag_llama,csi300,0.025,F1_vs_F4,1680,-2.401947969434729,0.0164160804751493,-2.1456401958989373,0.03190169590125591,7,-0.0515581178530455
lag_llama,csi300,0.05,F1_vs_garch_evt,1680,2.3935343314380666,0.0167961304541166,2.197836396859036,0.027960766706556006,7,0.0833422335699692
lag_llama,csi300,0.05,F1_vs_F4,1680,-1.9977758590752084,0.0459020436730588,-1.6159589260107536,0.10610319397107082,7,-0.0246418135193551
lag_llama,dax,0.01,F1_vs_garch_evt,2165,1.6481631521898388,0.0994643617344543,1.6525645743189945,0.09841951286925399,7,0.2032085510036753
lag_llama,dax,0.01,F1_vs_F4,2116,-0.7720423789266463,0.4401755829904721,-0.7816589013547499,0.4344150610540263,7,-0.0346723567657227
lag_llama,dax,0.025,F1_vs_garch_evt,2165,2.617373837077222,0.0089226446009603,2.4084489942360254,0.016020464713963012,7,0.1696999842121633
lag_llama,dax,0.025,F1_vs_F4,2121,-1.2669187338183097,0.2053235113783696,-1.2105292461442667,0.22607587541509044,7,-0.0242764135275426
lag_llama,dax,0.05,F1_vs_garch_evt,2165,3.2847927069929,0.0010368560425344,2.8622913022336824,0.004205901481244556,7,0.1443859368854744
lag_llama,dax,0.05,F1_vs_F4,2165,-0.2548445207301602,0.7988674033281449,-0.21132037059145736,0.8326372883951376,7,-0.0028297109132538
lag_llama,dgs10,0.01,F1_vs_garch_evt,2125,3.166273499484942,0.0015659556343103,2.848913288233698,0.004386883495212768,7,0.1308610429486687
lag_llama,dgs10,0.01,F1_vs_F4,2124,-1.3504064140456251,0.1770295861931494,-1.2087963145661613,0.22674110784044998,7,-0.0489794220081485
lag_llama,dgs10,0.025,F1_vs_garch_evt,2125,4.136861324227035,3.658065027011398e-05,3.7580768303695313,0.00017122431178795416,7,0.1309774699312295
lag_llama,dgs10,0.025,F1_vs_F4,2124,-2.1449827869784803,0.0320673880005431,-2.0111004925801,0.044314843172651885,7,-0.0392741864957181
lag_llama,dgs10,0.05,F1_vs_garch_evt,2125,5.126929109924044,3.211854969066289e-07,4.648314492234575,3.346584037222655e-06,7,0.129041942364195
lag_llama,dgs10,0.05,F1_vs_F4,2124,-0.8558962180906484,0.3921517744667544,-0.6538846356517204,0.513186133317395,7,-0.010936954630558
lag_llama,dgs2,0.01,F1_vs_garch_evt,2125,3.292068851915828,0.0010108328347601,2.977587067681816,0.0029052711290264988,7,0.2665496103065605
lag_llama,dgs2,0.01,F1_vs_F4,2102,-0.0807046778805269,0.9356845031021588,-0.07910397935948514,0.9369499183631789,7,-0.0036105432620465
lag_llama,dgs2,0.025,F1_vs_garch_evt,2125,5.096384936234422,3.76819984497143e-07,4.54359003013569,5.530416888444023e-06,7,0.3119640611847813
lag_llama,dgs2,0.025,F1_vs_F4,2102,2.044258128148704,0.0410524760334694,1.949646838952164,0.05121822659739861,7,0.05319570054927
lag_llama,dgs2,0.05,F1_vs_garch_evt,2125,6.330224404932995,2.97782935216804e-10,5.679456505294143,1.3512340357735297e-08,7,0.3012449123573381
lag_llama,dgs2,0.05,F1_vs_F4,2102,0.8710008886808319,0.3838531777984204,0.7535326746131483,0.45112988415834687,7,0.0154114857316148
lag_llama,dgs30,0.01,F1_vs_garch_evt,2125,2.181611925449903,0.0292474782304979,2.0305410538472266,0.04230157254475042,7,0.138138148890025
lag_llama,dgs30,0.01,F1_vs_F4,2037,-3.497247939214321,0.0004801650696707,-3.060909647379229,0.0022066567258047787,7,-0.183272771962058
