model,asset,alpha,arm,in_mcs,mcs_p,n
timesfm_2_5,usdchf,0.01,F3,False,0.0234,2201
timesfm_2_5,usdchf,0.01,F4,False,0.0236,2201
timesfm_2_5,usdchf,0.01,garch_evt,True,0.13,2201
timesfm_2_5,usdchf,0.01,fhs,True,0.13,2201
timesfm_2_5,usdchf,0.025,F1,True,0.1574,2219
timesfm_2_5,usdchf,0.025,H,True,0.1574,2219
timesfm_2_5,usdchf,0.025,F2,True,0.1574,2219
timesfm_2_5,usdchf,0.025,F3,False,0.096,2219
timesfm_2_5,usdchf,0.025,F4,False,0.0358,2219
timesfm_2_5,usdchf,0.025,garch_evt,True,0.1574,2219
timesfm_2_5,usdchf,0.025,fhs,True,0.1574,2219
timesfm_2_5,usdchf,0.05,F1,False,0.0906,2233
timesfm_2_5,usdchf,0.05,H,True,0.2886,2233
timesfm_2_5,usdchf,0.05,F2,True,0.2886,2233
timesfm_2_5,usdchf,0.05,F3,False,0.0462,2233
timesfm_2_5,usdchf,0.05,F4,False,0.0462,2233
timesfm_2_5,usdchf,0.05,garch_evt,True,0.2886,2233
timesfm_2_5,usdchf,0.05,fhs,True,0.2886,2233
timesfm_2_5,wmt,0.01,F1,True,0.116,2122
timesfm_2_5,wmt,0.01,H,True,0.116,2122
timesfm_2_5,wmt,0.01,F2,True,0.116,2122
timesfm_2_5,wmt,0.01,F3,True,0.116,2122
timesfm_2_5,wmt,0.01,F4,True,0.116,2122
timesfm_2_5,wmt,0.01,garch_evt,True,0.116,2122
timesfm_2_5,wmt,0.01,fhs,True,0.116,2122
timesfm_2_5,wmt,0.025,F1,True,0.1788,2135
timesfm_2_5,wmt,0.025,H,True,0.1788,2135
timesfm_2_5,wmt,0.025,F2,True,0.1788,2135
timesfm_2_5,wmt,0.025,F3,True,0.1788,2135
timesfm_2_5,wmt,0.025,F4,True,0.1788,2135
timesfm_2_5,wmt,0.025,garch_evt,True,0.1788,2135
timesfm_2_5,wmt,0.025,fhs,True,0.1788,2135
timesfm_2_5,wmt,0.05,F1,True,0.1734,2139
timesfm_2_5,wmt,0.05,H,True,0.1734,2139
timesfm_2_5,wmt,0.05,F2,True,0.1734,2139
timesfm_2_5,wmt,0.05,F3,True,0.1734,2139
timesfm_2_5,wmt,0.05,F4,True,0.1734,2139
timesfm_2_5,wmt,0.05,garch_evt,True,0.1734,2139
timesfm_2_5,wmt,0.05,fhs,True,0.1734,2139
timesfm_2_5,xom,0.01,F1,False,0.0514,2099
timesfm_2_5,xom,0.01,H,True,0.7438,2099
timesfm_2_5,xom,0.01,F2,False,0.0514,2099
timesfm_2_5,xom,0.01,F3,False,0.0196,2099
timesfm_2_5,xom,0.01,F4,False,0.0196,2099
timesfm_2_5,xom,0.01,garch_evt,True,0.7438,2099
timesfm_2_5,xom,0.01,fhs,True,0.7438,2099
timesfm_2_5,xom,0.025,F1,False,0.0302,2131
timesfm_2_5,xom,0.025,H,True,0.9572,2131
timesfm_2_5,xom,0.025,F2,False,0.0302,2131
timesfm_2_5,xom,0.025,F3,False,0.0026,2131
timesfm_2_5,xom,0.025,F4,False,0.0092,2131
timesfm_2_5,xom,0.025,garch_evt,True,0.9572,2131
timesfm_2_5,xom,0.025,fhs,True,0.9572,2131
timesfm_2_5,xom,0.05,F1,False,0.019,2133
timesfm_2_5,xom,0.05,H,True,0.7048,2133
timesfm_2_5,xom,0.05,F2,False,0.019,2133
timesfm_2_5,xom,0.05,F3,False,0.0058,2133
timesfm_2_5,xom,0.05,F4,False,0.0058,2133
timesfm_2_5,xom,0.05,garch_evt,True,0.7048,2133
timesfm_2_5,xom,0.05,fhs,True,0.7048,2133
timesfm_2_5,xrp,0.01,F1,True,0.8926,1611
timesfm_2_5,xrp,0.01,H,True,0.8926,1611
timesfm_2_5,xrp,0.01,F2,True,0.8926,1611
timesfm_2_5,xrp,0.01,F3,True,0.8926,1611
timesfm_2_5,xrp,0.01,F4,True,0.8926,1611
timesfm_2_5,xrp,0.01,garch_evt,True,0.8926,1611
timesfm_2_5,xrp,0.01,fhs,True,0.8926,1611
timesfm_2_5,xrp,0.025,F1,True,0.7772,1659
timesfm_2_5,xrp,0.025,H,True,0.7772,1659
timesfm_2_5,xrp,0.025,F2,True,0.7772,1659
timesfm_2_5,xrp,0.025,F3,True,0.7772,1659
timesfm_2_5,xrp,0.025,F4,True,0.7772,1659
timesfm_2_5,xrp,0.025,garch_evt,True,0.7772,1659
timesfm_2_5,xrp,0.025,fhs,True,0.7772,1659
timesfm_2_5,xrp,0.05,F1,True,0.4894,1659
timesfm_2_5,xrp,0.05,H,True,0.4894,1659
timesfm_2_5,xrp,0.05,F2,True,0.4894,1659
timesfm_2_5,xrp,0.05,F3,True,0.4894,1659
timesfm_2_5,xrp,0.05,F4,True,0.4894,1659
timesfm_2_5,xrp,0.05,garch_evt,True,0.4894,1659
timesfm_2_5,xrp,0.05,fhs,True,0.4894,1659
moirai_2_0,aapl,0.01,F1,True,0.376,2106
moirai_2_0,aapl,0.01,H,True,0.376,2106
moirai_2_0,aapl,0.01,F2,True,0.376,2106
moirai_2_0,aapl,0.01,F3,False,0.0334,2106
moirai_2_0,aapl,0.01,F4,True,0.376,2106
moirai_2_0,aapl,0.01,garch_evt,True,0.376,2106
moirai_2_0,aapl,0.01,fhs,True,0.376,2106
moirai_2_0,aapl,0.025,F1,True,0.3448,2133
moirai_2_0,aapl,0.025,H,True,0.3448,2133
moirai_2_0,aapl,0.025,F2,True,0.3448,2133
moirai_2_0,aapl,0.025,F3,False,0.0476,2133
moirai_2_0,aapl,0.025,F4,True,0.3448,2133
moirai_2_0,aapl,0.025,garch_evt,True,0.3448,2133
moirai_2_0,aapl,0.025,fhs,True,0.3448,2133
moirai_2_0,aapl,0.05,F1,True,0.2122,2137
moirai_2_0,aapl,0.05,H,True,0.2122,2137
moirai_2_0,aapl,0.05,F2,True,0.2122,2137
moirai_2_0,aapl,0.05,F3,False,0.0804,2137
moirai_2_0,aapl,0.05,F4,True,0.2122,2137
moirai_2_0,aapl,0.05,garch_evt,True,0.2122,2137
moirai_2_0,aapl,0.05,fhs,True,0.2122,2137
moirai_2_0,amzn,0.01,F1,False,0.0666,2093
moirai_2_0,amzn,0.01,H,True,0.5476,2093
moirai_2_0,amzn,0.01,F2,True,0.5476,2093
moirai_2_0,amzn,0.01,F3,False,0.0274,2093
moirai_2_0,amzn,0.01,F4,False,0.0164,2093
moirai_2_0,amzn,0.01,garch_evt,True,0.5476,2093
moirai_2_0,amzn,0.01,fhs,True,0.5476,2093
moirai_2_0,amzn,0.025,F1,True,0.1076,2122
moirai_2_0,amzn,0.025,H,True,0.1076,2122
moirai_2_0,amzn,0.025,F2,True,0.1076,2122
moirai_2_0,amzn,0.025,F3,False,0.0878,2122
moirai_2_0,amzn,0.025,F4,False,0.016,2122
moirai_2_0,amzn,0.025,garch_evt,True,0.1076,2122
moirai_2_0,amzn,0.025,fhs,True,0.1076,2122
moirai_2_0,amzn,0.05,F1,True,0.2336,2139
moirai_2_0,amzn,0.05,H,True,0.2336,2139
moirai_2_0,amzn,0.05,F2,True,0.2336,2139
moirai_2_0,amzn,0.05,F3,False,0.081,2139
moirai_2_0,amzn,0.05,F4,False,0.0272,2139
moirai_2_0,amzn,0.05,garch_evt,True,0.2336,2139
moirai_2_0,amzn,0.05,fhs,True,0.2336,2139
moirai_2_0,audusd,0.01,F1,True,0.1442,2194
moirai_2_0,audusd,0.01,H,True,0.1442,2194
moirai_2_0,audusd,0.01,F2,True,0.1442,2194
moirai_2_0,audusd,0.01,F3,True,0.1442,2194
moirai_2_0,audusd,0.01,F4,False,0.052,2194
moirai_2_0,audusd,0.01,garch_evt,True,0.1442,2194
moirai_2_0,audusd,0.01,fhs,True,0.1442,2194
moirai_2_0,audusd,0.025,F1,True,0.1924,2194
moirai_2_0,audusd,0.025,H,True,0.1924,2194
moirai_2_0,audusd,0.025,F2,True,0.1924,2194
moirai_2_0,audusd,0.025,F3,True,0.1924,2194
moirai_2_0,audusd,0.025,F4,True,0.1924,2194
moirai_2_0,audusd,0.025,garch_evt,True,0.1924,2194
moirai_2_0,audusd,0.025,fhs,True,0.1924,2194
moirai_2_0,audusd,0.05,F1,True,0.1574,2234
moirai_2_0,audusd,0.05,H,True,0.1574,2234
moirai_2_0,audusd,0.05,F2,True,0.1574,2234
moirai_2_0,audusd,0.05,F3,True,0.1574,2234
moirai_2_0,audusd,0.05,F4,True,0.1574,2234
moirai_2_0,audusd,0.05,garch_evt,True,0.1574,2234
moirai_2_0,audusd,0.05,fhs,True,0.1574,2234
moirai_2_0,brent,0.01,F1,True,0.1972,2058
moirai_2_0,brent,0.01,H,True,0.1972,2058
moirai_2_0,brent,0.01,F2,True,0.1972,2058
moirai_2_0,brent,0.01,F3,False,0.0498,2058
moirai_2_0,brent,0.01,F4,True,0.1972,2058
moirai_2_0,brent,0.01,garch_evt,True,0.1972,2058
moirai_2_0,brent,0.01,fhs,True,0.1972,2058
moirai_2_0,brent,0.025,F1,True,0.1238,2097
moirai_2_0,brent,0.025,H,True,0.1238,2097
moirai_2_0,brent,0.025,F2,True,0.1238,2097
moirai_2_0,brent,0.025,F3,False,0.0184,2097
moirai_2_0,brent,0.025,F4,False,0.0214,2097
moirai_2_0,brent,0.025,garch_evt,True,0.1238,2097
moirai_2_0,brent,0.025,fhs,True,0.1238,2097
moirai_2_0,brent,0.05,F1,False,0.0552,2128
moirai_2_0,brent,0.05,H,True,0.131,2128
moirai_2_0,brent,0.05,F2,True,0.131,2128
moirai_2_0,brent,0.05,F3,False,0.0354,2128
moirai_2_0,brent,0.05,F4,False,0.0374,2128
moirai_2_0,brent,0.05,garch_evt,True,0.131,2128
moirai_2_0,brent,0.05,fhs,True,0.131,2128
moirai_2_0,btc,0.01,F1,True,0.7864,2717
moirai_2_0,btc,0.01,H,True,0.7864,2717
moirai_2_0,btc,0.01,F2,True,0.7864,2717
moirai_2_0,btc,0.01,F3,True,0.7864,2717
moirai_2_0,btc,0.01,F4,True,0.7864,2717
moirai_2_0,btc,0.01,garch_evt,True,0.7864,2717
moirai_2_0,btc,0.01,fhs,True,0.7864,2717
moirai_2_0,btc,0.025,F1,True,0.8532,2806
moirai_2_0,btc,0.025,H,True,0.8532,2806
moirai_2_0,btc,0.025,F2,True,0.8532,2806
moirai_2_0,btc,0.025,F3,True,0.8532,2806
moirai_2_0,btc,0.025,F4,True,0.8532,2806
moirai_2_0,btc,0.025,garch_evt,True,0.8532,2806
moirai_2_0,btc,0.025,fhs,True,0.8532,2806
moirai_2_0,btc,0.05,F1,True,0.6504,2805
moirai_2_0,btc,0.05,H,True,0.6504,2805
moirai_2_0,btc,0.05,F2,True,0.6504,2805
moirai_2_0,btc,0.05,F3,True,0.6504,2805
moirai_2_0,btc,0.05,F4,True,0.6504,2805
moirai_2_0,btc,0.05,garch_evt,True,0.6504,2805
moirai_2_0,btc,0.05,fhs,True,0.6504,2805
moirai_2_0,copper,0.01,F1,True,0.3484,2101
moirai_2_0,copper,0.01,H,True,0.3484,2101
moirai_2_0,copper,0.01,F2,True,0.3484,2101
moirai_2_0,copper,0.01,F3,True,0.3484,2101
moirai_2_0,copper,0.01,F4,True,0.3484,2101
moirai_2_0,copper,0.01,garch_evt,True,0.3484,2101
moirai_2_0,copper,0.01,fhs,True,0.3484,2101
moirai_2_0,copper,0.025,F1,True,0.202,2140
moirai_2_0,copper,0.025,H,True,0.202,2140
moirai_2_0,copper,0.025,F2,True,0.202,2140
moirai_2_0,copper,0.025,F3,True,0.202,2140
moirai_2_0,copper,0.025,F4,True,0.202,2140
moirai_2_0,copper,0.025,garch_evt,True,0.202,2140
moirai_2_0,copper,0.025,fhs,True,0.202,2140
moirai_2_0,copper,0.05,F1,True,0.2862,2140
moirai_2_0,copper,0.05,H,True,0.2862,2140
moirai_2_0,copper,0.05,F2,True,0.2862,2140
moirai_2_0,copper,0.05,F3,True,0.2862,2140
moirai_2_0,copper,0.05,F4,True,0.2862,2140
moirai_2_0,copper,0.05,garch_evt,True,0.2862,2140
moirai_2_0,copper,0.05,fhs,True,0.2862,2140
moirai_2_0,csi300,0.01,F1,True,0.1,1677
moirai_2_0,csi300,0.01,H,True,0.1,1677
moirai_2_0,csi300,0.01,F2,True,0.1,1677
moirai_2_0,csi300,0.01,F3,True,0.1,1677
moirai_2_0,csi300,0.01,F4,True,0.1,1677
moirai_2_0,csi300,0.01,garch_evt,True,0.1,1677
moirai_2_0,csi300,0.01,fhs,True,0.1,1677
moirai_2_0,csi300,0.025,F1,True,0.1216,1677
moirai_2_0,csi300,0.025,H,True,0.1216,1677
moirai_2_0,csi300,0.025,F2,True,0.1216,1677
moirai_2_0,csi300,0.025,F3,True,0.1216,1677
moirai_2_0,csi300,0.025,F4,True,0.1216,1677
moirai_2_0,csi300,0.025,garch_evt,True,0.1216,1677
moirai_2_0,csi300,0.025,fhs,True,0.1216,1677
moirai_2_0,csi300,0.05,F1,True,0.1548,1680
moirai_2_0,csi300,0.05,H,True,0.1548,1680
moirai_2_0,csi300,0.05,F2,True,0.1548,1680
moirai_2_0,csi300,0.05,F3,True,0.1548,1680
moirai_2_0,csi300,0.05,F4,True,0.1548,1680
moirai_2_0,csi300,0.05,garch_evt,True,0.1548,1680
moirai_2_0,csi300,0.05,fhs,True,0.1548,1680
moirai_2_0,dax,0.01,F1,True,0.2558,2124
moirai_2_0,dax,0.01,H,True,0.2558,2124
moirai_2_0,dax,0.01,F2,True,0.2558,2124
moirai_2_0,dax,0.01,F3,False,0.087,2124
moirai_2_0,dax,0.01,F4,False,0.087,2124
moirai_2_0,dax,0.01,garch_evt,True,0.2558,2124
moirai_2_0,dax,0.01,fhs,True,0.2558,2124
moirai_2_0,dax,0.025,F1,True,0.3096,2124
moirai_2_0,dax,0.025,H,True,0.3096,2124
moirai_2_0,dax,0.025,F2,True,0.3096,2124
moirai_2_0,dax,0.025,F3,False,0.0278,2124
moirai_2_0,dax,0.025,F4,False,0.0442,2124
moirai_2_0,dax,0.025,garch_evt,True,0.3096,2124
moirai_2_0,dax,0.025,fhs,True,0.3096,2124
moirai_2_0,dax,0.05,F1,True,0.1268,2165
moirai_2_0,dax,0.05,H,True,0.1268,2165
moirai_2_0,dax,0.05,F2,True,0.1268,2165
moirai_2_0,dax,0.05,F3,False,0.0262,2165
moirai_2_0,dax,0.05,F4,False,0.0632,2165
moirai_2_0,dax,0.05,garch_evt,True,0.1268,2165
moirai_2_0,dax,0.05,fhs,True,0.1268,2165
moirai_2_0,dgs10,0.01,F1,True,0.8674,2124
moirai_2_0,dgs10,0.01,H,True,0.8674,2124
moirai_2_0,dgs10,0.01,F2,True,0.8674,2124
moirai_2_0,dgs10,0.01,F3,True,0.8674,2124
moirai_2_0,dgs10,0.01,F4,True,0.8674,2124
moirai_2_0,dgs10,0.01,garch_evt,True,0.8674,2124
moirai_2_0,dgs10,0.01,fhs,True,0.8674,2124
moirai_2_0,dgs10,0.025,F1,True,0.1992,2124
moirai_2_0,dgs10,0.025,H,True,0.1992,2124
moirai_2_0,dgs10,0.025,F2,True,0.1992,2124
moirai_2_0,dgs10,0.025,F3,True,0.1992,2124
moirai_2_0,dgs10,0.025,F4,True,0.1992,2124
moirai_2_0,dgs10,0.025,garch_evt,True,0.1992,2124
moirai_2_0,dgs10,0.025,fhs,True,0.1992,2124
moirai_2_0,dgs10,0.05,F1,True,0.3642,2124
moirai_2_0,dgs10,0.05,H,True,0.3642,2124
moirai_2_0,dgs10,0.05,F2,True,0.3642,2124
moirai_2_0,dgs10,0.05,F3,True,0.3642,2124
moirai_2_0,dgs10,0.05,F4,False,0.0858,2124
moirai_2_0,dgs10,0.05,garch_evt,True,0.3642,2124
moirai_2_0,dgs10,0.05,fhs,True,0.3642,2124
moirai_2_0,dgs2,0.01,F1,True,0.4626,2102
moirai_2_0,dgs2,0.01,H,True,0.4626,2102
moirai_2_0,dgs2,0.01,F2,True,0.4626,2102
moirai_2_0,dgs2,0.01,F3,True,0.4626,2102
moirai_2_0,dgs2,0.01,F4,True,0.4626,2102
moirai_2_0,dgs2,0.01,garch_evt,True,0.4626,2102
moirai_2_0,dgs2,0.01,fhs,True,0.4626,2102
moirai_2_0,dgs2,0.025,F1,True,0.6022,2102
moirai_2_0,dgs2,0.025,H,True,0.6022,2102
moirai_2_0,dgs2,0.025,F2,True,0.6022,2102
moirai_2_0,dgs2,0.025,F3,True,0.6022,2102
moirai_2_0,dgs2,0.025,F4,True,0.6022,2102
moirai_2_0,dgs2,0.025,garch_evt,True,0.6022,2102
moirai_2_0,dgs2,0.025,fhs,True,0.6022,2102
moirai_2_0,dgs2,0.05,F1,True,0.1448,2102
moirai_2_0,dgs2,0.05,H,True,0.1448,2102
moirai_2_0,dgs2,0.05,F2,True,0.1448,2102
moirai_2_0,dgs2,0.05,F3,False,0.0492,2102
moirai_2_0,dgs2,0.05,F4,True,0.1448,2102
moirai_2_0,dgs2,0.05,garch_evt,True,0.1448,2102
moirai_2_0,dgs2,0.05,fhs,True,0.1448,2102
moirai_2_0,dgs30,0.01,F1,True,0.792,2012
moirai_2_0,dgs30,0.01,H,True,0.792,2012
moirai_2_0,dgs30,0.01,F2,False,0.0926,2012
moirai_2_0,dgs30,0.01,F3,False,0.029,2012
moirai_2_0,dgs30,0.01,F4,False,0.005,2012
moirai_2_0,dgs30,0.01,garch_evt,True,0.792,2012
moirai_2_0,dgs30,0.01,fhs,True,0.792,2012
moirai_2_0,dgs30,0.025,F1,True,0.5126,2055
moirai_2_0,dgs30,0.025,H,True,0.5126,2055
moirai_2_0,dgs30,0.025,F2,False,0.0746,2055
moirai_2_0,dgs30,0.025,F3,False,0.0102,2055
moirai_2_0,dgs30,0.025,F4,False,0.0056,2055
moirai_2_0,dgs30,0.025,garch_evt,True,0.5126,2055
moirai_2_0,dgs30,0.025,fhs,True,0.5126,2055
moirai_2_0,dgs30,0.05,F1,True,0.1334,2060
moirai_2_0,dgs30,0.05,H,True,0.1334,2060
moirai_2_0,dgs30,0.05,F2,False,0.0044,2060
moirai_2_0,dgs30,0.05,F3,False,0.0006,2060
moirai_2_0,dgs30,0.05,F4,False,0.0008,2060
moirai_2_0,dgs30,0.05,garch_evt,True,0.1334,2060
moirai_2_0,dgs30,0.05,fhs,True,0.1334,2060
moirai_2_0,dgs5,0.01,F1,True,0.9744,2125
moirai_2_0,dgs5,0.01,H,True,0.9744,2125
moirai_2_0,dgs5,0.01,F2,True,0.9744,2125
moirai_2_0,dgs5,0.01,F3,True,0.9744,2125
moirai_2_0,dgs5,0.01,F4,True,0.9744,2125
moirai_2_0,dgs5,0.01,garch_evt,True,0.9744,2125
moirai_2_0,dgs5,0.01,fhs,True,0.9744,2125
moirai_2_0,dgs5,0.025,F1,True,0.4898,2125
moirai_2_0,dgs5,0.025,H,True,0.4898,2125
moirai_2_0,dgs5,0.025,F2,True,0.4898,2125
moirai_2_0,dgs5,0.025,F3,True,0.4898,2125
moirai_2_0,dgs5,0.025,F4,True,0.4898,2125
moirai_2_0,dgs5,0.025,garch_evt,True,0.4898,2125
moirai_2_0,dgs5,0.025,fhs,True,0.4898,2125
moirai_2_0,dgs5,0.05,F1,True,0.3706,2125
moirai_2_0,dgs5,0.05,H,True,0.3706,2125
moirai_2_0,dgs5,0.05,F2,True,0.3706,2125
moirai_2_0,dgs5,0.05,F3,True,0.3706,2125
moirai_2_0,dgs5,0.05,F4,True,0.3706,2125
moirai_2_0,dgs5,0.05,garch_evt,True,0.3706,2125
moirai_2_0,dgs5,0.05,fhs,True,0.3706,2125
moirai_2_0,eth,0.01,F1,True,0.1806,1637
moirai_2_0,eth,0.01,H,True,0.1806,1637
moirai_2_0,eth,0.01,F2,True,0.1806,1637
moirai_2_0,eth,0.01,F3,True,0.1806,1637
moirai_2_0,eth,0.01,F4,True,0.1806,1637
moirai_2_0,eth,0.01,garch_evt,True,0.1806,1637
moirai_2_0,eth,0.01,fhs,True,0.1806,1637
moirai_2_0,eth,0.025,F1,True,0.179,1659
moirai_2_0,eth,0.025,H,True,0.179,1659
moirai_2_0,eth,0.025,F2,True,0.179,1659
moirai_2_0,eth,0.025,F3,True,0.179,1659
moirai_2_0,eth,0.025,F4,True,0.179,1659
moirai_2_0,eth,0.025,garch_evt,True,0.179,1659
moirai_2_0,eth,0.025,fhs,True,0.179,1659
moirai_2_0,eth,0.05,F1,True,0.5154,1659
moirai_2_0,eth,0.05,H,True,0.5154,1659
moirai_2_0,eth,0.05,F2,True,0.5154,1659
moirai_2_0,eth,0.05,F3,True,0.5154,1659
moirai_2_0,eth,0.05,F4,True,0.5154,1659
moirai_2_0,eth,0.05,garch_evt,True,0.5154,1659
moirai_2_0,eth,0.05,fhs,True,0.5154,1659
moirai_2_0,ftse,0.01,F1,True,0.1104,2143
moirai_2_0,ftse,0.01,H,True,0.1104,2143
moirai_2_0,ftse,0.01,F2,True,0.1104,2143
moirai_2_0,ftse,0.01,F3,False,0.0834,2143
moirai_2_0,ftse,0.01,F4,True,0.1104,2143
moirai_2_0,ftse,0.01,garch_evt,True,0.1104,2143
moirai_2_0,ftse,0.01,fhs,True,0.1104,2143
moirai_2_0,ftse,0.025,F1,True,0.3172,2144
moirai_2_0,ftse,0.025,H,True,0.3172,2144
moirai_2_0,ftse,0.025,F2,True,0.3172,2144
moirai_2_0,ftse,0.025,F3,False,0.0574,2144
moirai_2_0,ftse,0.025,F4,False,0.073,2144
moirai_2_0,ftse,0.025,garch_evt,True,0.3172,2144
moirai_2_0,ftse,0.025,fhs,True,0.3172,2144
moirai_2_0,ftse,0.05,F1,False,0.0726,2152
moirai_2_0,ftse,0.05,H,True,0.2596,2152
moirai_2_0,ftse,0.05,F2,True,0.2596,2152
moirai_2_0,ftse,0.05,F3,False,0.0096,2152
moirai_2_0,ftse,0.05,F4,False,0.0726,2152
moirai_2_0,ftse,0.05,garch_evt,True,0.2596,2152
moirai_2_0,ftse,0.05,fhs,True,0.2596,2152
moirai_2_0,gbpusd,0.01,F1,False,0.04,2152
moirai_2_0,gbpusd,0.01,H,True,0.1434,2152
moirai_2_0,gbpusd,0.01,F2,True,0.1434,2152
moirai_2_0,gbpusd,0.01,F3,False,0.0338,2152
moirai_2_0,gbpusd,0.01,F4,False,0.0038,2152
moirai_2_0,gbpusd,0.01,garch_evt,True,0.1434,2152
moirai_2_0,gbpusd,0.01,fhs,True,0.1434,2152
moirai_2_0,gbpusd,0.025,F1,True,0.1422,2175
moirai_2_0,gbpusd,0.025,H,True,0.1422,2175
moirai_2_0,gbpusd,0.025,F2,True,0.1422,2175
moirai_2_0,gbpusd,0.025,F3,True,0.1422,2175
moirai_2_0,gbpusd,0.025,F4,False,0.0194,2175
moirai_2_0,gbpusd,0.025,garch_evt,True,0.1422,2175
moirai_2_0,gbpusd,0.025,fhs,True,0.1422,2175
moirai_2_0,gbpusd,0.05,F1,True,0.2076,2222
moirai_2_0,gbpusd,0.05,H,True,0.2076,2222
moirai_2_0,gbpusd,0.05,F2,True,0.2076,2222
moirai_2_0,gbpusd,0.05,F3,True,0.2076,2222
moirai_2_0,gbpusd,0.05,F4,False,0.0578,2222
moirai_2_0,gbpusd,0.05,garch_evt,True,0.2076,2222
moirai_2_0,gbpusd,0.05,fhs,True,0.2076,2222
moirai_2_0,gold,0.01,F1,True,0.4974,2116
moirai_2_0,gold,0.01,H,True,0.4974,2116
moirai_2_0,gold,0.01,F2,True,0.4974,2116
moirai_2_0,gold,0.01,F3,True,0.4974,2116
moirai_2_0,gold,0.01,F4,True,0.4974,2116
moirai_2_0,gold,0.01,garch_evt,True,0.4974,2116
moirai_2_0,gold,0.01,fhs,True,0.4974,2116
moirai_2_0,gold,0.025,F1,True,0.3834,2118
moirai_2_0,gold,0.025,H,True,0.3834,2118
moirai_2_0,gold,0.025,F2,True,0.3834,2118
moirai_2_0,gold,0.025,F3,True,0.3834,2118
moirai_2_0,gold,0.025,F4,True,0.3834,2118
moirai_2_0,gold,0.025,garch_evt,True,0.3834,2118
moirai_2_0,gold,0.025,fhs,True,0.3834,2118
moirai_2_0,gold,0.05,F1,True,0.4388,2139
moirai_2_0,gold,0.05,H,True,0.4388,2139
moirai_2_0,gold,0.05,F2,True,0.4388,2139
moirai_2_0,gold,0.05,F3,True,0.4388,2139
moirai_2_0,gold,0.05,F4,True,0.4388,2139
moirai_2_0,gold,0.05,garch_evt,True,0.4388,2139
moirai_2_0,gold,0.05,fhs,True,0.4388,2139
moirai_2_0,hsi,0.01,F1,True,0.2694,2080
moirai_2_0,hsi,0.01,H,True,0.2694,2080
moirai_2_0,hsi,0.01,F2,True,0.2694,2080
moirai_2_0,hsi,0.01,F3,True,0.2694,2080
moirai_2_0,hsi,0.01,F4,True,0.2694,2080
moirai_2_0,hsi,0.01,garch_evt,True,0.2694,2080
moirai_2_0,hsi,0.01,fhs,True,0.2694,2080
moirai_2_0,hsi,0.025,F1,True,0.1248,2080
moirai_2_0,hsi,0.025,H,True,0.1248,2080
moirai_2_0,hsi,0.025,F2,True,0.1248,2080
moirai_2_0,hsi,0.025,F3,True,0.1248,2080
moirai_2_0,hsi,0.025,F4,True,0.1248,2080
moirai_2_0,hsi,0.025,garch_evt,True,0.1248,2080
moirai_2_0,hsi,0.025,fhs,True,0.1248,2080
moirai_2_0,hsi,0.05,F1,True,0.2142,2080
moirai_2_0,hsi,0.05,H,True,0.2142,2080
moirai_2_0,hsi,0.05,F2,True,0.2142,2080
moirai_2_0,hsi,0.05,F3,True,0.2142,2080
moirai_2_0,hsi,0.05,F4,True,0.2142,2080
moirai_2_0,hsi,0.05,garch_evt,True,0.2142,2080
moirai_2_0,hsi,0.05,fhs,True,0.2142,2080
moirai_2_0,jnj,0.01,F1,True,0.1106,2110
moirai_2_0,jnj,0.01,H,True,0.1106,2110
moirai_2_0,jnj,0.01,F2,True,0.1106,2110
moirai_2_0,jnj,0.01,F3,True,0.1106,2110
moirai_2_0,jnj,0.01,F4,True,0.1106,2110
moirai_2_0,jnj,0.01,garch_evt,True,0.1106,2110
moirai_2_0,jnj,0.01,fhs,True,0.1106,2110
moirai_2_0,jnj,0.025,F1,True,0.1724,2103
moirai_2_0,jnj,0.025,H,True,0.1724,2103
moirai_2_0,jnj,0.025,F2,True,0.1724,2103
moirai_2_0,jnj,0.025,F3,False,0.0996,2103
moirai_2_0,jnj,0.025,F4,False,0.0856,2103
moirai_2_0,jnj,0.025,garch_evt,True,0.1724,2103
moirai_2_0,jnj,0.025,fhs,True,0.1724,2103
moirai_2_0,jnj,0.05,F1,True,0.168,2096
moirai_2_0,jnj,0.05,H,True,0.168,2096
moirai_2_0,jnj,0.05,F2,True,0.168,2096
moirai_2_0,jnj,0.05,F3,False,0.0988,2096
moirai_2_0,jnj,0.05,F4,True,0.168,2096
moirai_2_0,jnj,0.05,garch_evt,True,0.168,2096
moirai_2_0,jnj,0.05,fhs,True,0.168,2096
moirai_2_0,jpm,0.01,F1,True,0.5252,2076
moirai_2_0,jpm,0.01,H,True,0.5252,2076
moirai_2_0,jpm,0.01,F2,True,0.5252,2076
moirai_2_0,jpm,0.01,F3,False,0.0386,2076
moirai_2_0,jpm,0.01,F4,False,0.0706,2076
moirai_2_0,jpm,0.01,garch_evt,True,0.5252,2076
moirai_2_0,jpm,0.01,fhs,True,0.5252,2076
moirai_2_0,jpm,0.025,F1,True,0.2696,2076
moirai_2_0,jpm,0.025,H,True,0.2696,2076
moirai_2_0,jpm,0.025,F2,True,0.2696,2076
moirai_2_0,jpm,0.025,F3,False,0.061,2076
moirai_2_0,jpm,0.025,F4,True,0.2696,2076
moirai_2_0,jpm,0.025,garch_evt,True,0.2696,2076
moirai_2_0,jpm,0.025,fhs,True,0.2696,2076
moirai_2_0,jpm,0.05,F1,True,0.1844,2081
